"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.684618150E-1,6.939185411E-2,4.725824669E-2,9.787542343E0,9.787902415E0
6.709665540E-1,1.674975827E-2,5.443671346E-2,9.780363083E0,9.780528919E0
6.734713460E-1,3.110669367E-2,4.007977992E-2,9.768399239E0,9.768530990E0
6.759760850E-1,3.349951655E-2,5.922235921E-2,9.746864319E0,9.747101803E0
6.784808250E-1,1.435693540E-2,5.922235921E-2,9.766006470E0,9.766196587E0
6.809855650E-1,2.632104978E-2,6.879365444E-2,9.777970314E0,9.778247738E0
6.835093150E-1,2.153540403E-2,1.070788130E-1,9.780363083E0,9.780972941E0
6.860145230E-1,2.153540403E-2,1.046859920E-1,9.744471550E0,9.745057656E0
6.885197310E-1,6.460621208E-2,6.640082598E-2,9.780363083E0,9.780801862E0
6.910249400E-1,3.589234129E-2,9.750752151E-2,9.813862801E0,9.814412822E0
6.935302000E-1,4.307080805E-2,8.554340899E-2,9.854540825E0,9.855006222E0
6.960354080E-1,1.674975827E-2,8.793623000E-2,9.861719131E0,9.862125408E0
6.985406170E-1,3.589234129E-2,9.990034252E-2,9.856933594E0,9.857505172E0
7.010458770E-1,1.435693540E-2,8.793623000E-2,9.821041107E0,9.821445277E0
7.035418150E-1,4.307080805E-2,1.022931710E-1,9.842576981E0,9.843202762E0
7.060467100E-1,-2.392822644E-3,1.094716340E-1,9.816255569E0,9.816866260E0
7.085517100E-1,2.632104978E-2,9.750752151E-2,9.799506187E0,9.800026634E0
7.110567100E-1,-4.785645287E-3,9.511470050E-2,9.770792007E0,9.771256120E0
7.135849400E-1,2.871387079E-2,1.094716340E-1,9.801898956E0,9.802552304E0
7.160899400E-1,-4.307080805E-2,7.118647546E-2,9.813862801E0,9.814215490E0
7.185949400E-1,0.000000000E0,6.640082598E-2,9.797113419E0,9.797338435E0
7.210998880E-1,-7.178467698E-3,7.357929647E-2,9.809077263E0,9.809355850E0
7.236048880E-1,1.914258115E-2,9.511470050E-2,9.801898956E0,9.802379119E0
7.261098880E-1,1.914258115E-2,6.640082598E-2,9.811470032E0,9.811713392E0
7.286148880E-1,2.871387079E-2,7.836493850E-2,9.842576981E0,9.842930822E0
7.311180650E-1,4.307080805E-2,9.032905847E-2,9.816255569E0,9.816765651E0
7.336229600E-1,3.828516230E-2,9.032905847E-2,9.804291725E0,9.804782574E0
7.361279080E-1,4.307080805E-2,7.118647546E-2,9.787542343E0,9.787895981E0
7.386328560E-1,3.110669367E-2,9.750752151E-2,9.789935112E0,9.790470103E0
7.411378040E-1,9.571290575E-3,8.554340899E-2,9.789935112E0,9.790313518E0
7.436427520E-1,-4.785645287E-3,9.272187948E-2,9.775577545E0,9.776018443E0
7.461477000E-1,2.153540403E-2,9.990034252E-2,9.806684494E0,9.807216966E0
7.486526480E-1,-4.785645287E-3,6.640082598E-2,9.773184776E0,9.773411515E0
7.511285850E-1,1.674975827E-2,7.597211748E-2,9.766006470E0,9.766316331E0
7.536327520E-1,2.632104978E-2,7.357929647E-2,9.754042625E0,9.754355655E0
7.561369710E-1,1.914258115E-2,9.032905847E-2,9.804291725E0,9.804726514E0
7.586411900E-1,0.000000000E0,1.022931710E-1,9.823433876E0,9.823966460E0
7.611454080E-1,2.871387079E-2,9.511470050E-2,9.856933594E0,9.857434309E0
7.636496270E-1,4.785645381E-2,8.554340899E-2,9.816255569E0,9.816744945E0
7.661537940E-1,3.589234129E-2,8.075776696E-2,9.868897438E0,9.869293122E0
7.686580130E-1,2.632104978E-2,1.142572835E-1,9.873683929E0,9.874380075E0
7.711702000E-1,2.632104978E-2,7.836493850E-2,9.852148056E0,9.852494871E0
7.736745230E-1,1.914258115E-2,1.046859920E-1,9.861719131E0,9.862293335E0
7.761789500E-1,2.153540403E-2,8.315058798E-2,9.816255569E0,9.816631357E0
7.786833770E-1,-2.392822690E-2,8.793623000E-2,9.758828163E0,9.759253683E0
7.811878040E-1,0.000000000E0,8.793623000E-2,9.797113419E0,9.797508056E0
7.836921790E-1,2.153540403E-2,5.204389244E-2,9.821041107E0,9.821202613E0
7.861966060E-1,5.982056633E-2,8.554340899E-2,9.789935112E0,9.790491595E0
7.887010330E-1,2.392822690E-2,9.990034252E-2,9.789935112E0,9.790474051E0
7.912178040E-1,9.571290575E-3,9.990034252E-2,9.806684494E0,9.807197992E0
7.937224400E-1,3.349951655E-2,9.511470050E-2,9.794720650E0,9.795239743E0
7.962271790E-1,3.589234129E-2,9.750752151E-2,9.775577545E0,9.776129721E0
7.987318670E-1,5.982056633E-2,7.836493850E-2,9.828220367E0,9.828714827E0
8.012366060E-1,5.024927482E-2,9.272187948E-2,9.833005905E0,9.833571450E0
8.037413460E-1,4.546362907E-2,7.597211748E-2,9.842576981E0,9.842975176E0
