"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
5.724115217E1	2.852953970E-2	-3.904348239E-2	-2.721023560E-2	5.548626023E-2
5.724584759E1	6.823942065E-3	-2.210096270E-2	1.335430145E-2	2.670872713E-2
5.725058311E1	-2.176459134E-2	-3.617515415E-2	3.697204590E-2	5.611836947E-2
5.725531384E1	4.545152187E-3	-3.120501339E-2	-1.079273224E-2	3.333008159E-2
5.726001405E1	-2.672001719E-4	-4.285794124E-2	-2.019500732E-2	4.737840061E-2
5.726474478E1	6.740912795E-3	-2.353864908E-2	-3.426265717E-2	4.211220229E-2
5.726947551E1	-4.628077149E-4	-1.387188211E-2	-3.129959106E-3	1.422813931E-2
5.727416848E1	2.798696607E-2	4.879869521E-4	-1.971435547E-2	3.423688381E-2
5.727890644E1	2.535174601E-2	5.152616650E-3	-4.802417755E-2	5.454889654E-2
5.728363717E1	2.030974813E-2	-6.775781512E-3	-6.186103821E-2	6.546132547E-2
5.728833738E1	-1.079121605E-2	2.952441573E-4	-5.660057068E-2	5.762084791E-2
5.729306811E1	-1.210704446E-3	3.352017328E-2	-1.700267792E-1	1.733037030E-1
5.729779884E1	-1.557891816E-2	3.327555582E-2	-4.284858704E-2	5.644436834E-2
5.730249905E1	-4.160743579E-2	4.724240303E-2	-9.232234955E-2	1.117427384E-1
5.730722978E1	-4.609140754E-2	2.541586384E-2	-1.324748993E-2	5.427596128E-2
5.731192967E1	-5.288258940E-2	3.461917862E-2	-1.009340286E-1	1.190912840E-1
5.731666071E1	-3.600047529E-2	5.801052973E-2	-1.072120667E-1	1.271050078E-1
5.732139144E1	-1.214054972E-2	5.284398422E-2	-1.205577850E-1	1.321894820E-1
5.732609165E1	2.140954137E-3	1.684473082E-2	-8.870601654E-2	9.031658769E-2
5.733081030E1	-2.643634006E-2	-7.129143924E-3	4.016971588E-2	4.861389558E-2
5.733555311E1	-1.898685098E-2	2.370038629E-2	-1.049108505E-1	1.092176514E-1
5.734025332E1	-4.253098369E-2	3.766366094E-2	-1.277647018E-1	1.398258022E-1
5.734497077E1	-4.943590984E-2	5.874019861E-2	-1.717844009E-1	1.881600396E-1
5.734971478E1	-5.634006485E-2	6.077022851E-2	-1.537446976E-1	1.746558204E-1
5.735441499E1	-2.527382970E-2	1.764199138E-2	8.891105652E-3	3.207893525E-2
5.735913118E1	-8.565466851E-3	-6.199136376E-3	8.815765381E-3	1.376641687E-2
5.736387644E1	5.714088678E-3	-2.043385804E-2	1.823329926E-2	2.797582109E-2
5.736857665E1	2.473163977E-2	-3.214886785E-2	-3.886699677E-2	5.617692718E-2
5.737330738E1	1.265983656E-2	-2.238266543E-2	-6.464481354E-2	6.957159687E-2
5.737803811E1	2.950031310E-3	2.295135707E-2	-2.614116669E-2	3.491171826E-2
5.738273832E1	3.363314271E-2	1.335862279E-2	1.916027069E-2	4.094822419E-2
5.738745212E1	3.081198223E-2	1.417569816E-3	4.747390747E-2	5.661412936E-2
5.739219978E1	3.521581367E-2	-4.129920900E-2	7.318019867E-2	9.111048059E-2
5.739689999E1	1.822785102E-2	-4.100368172E-2	6.782436371E-2	8.132466280E-2
5.740163071E1	1.561837643E-2	-4.313952476E-2	6.251335144E-2	7.754270686E-2
5.740636144E1	2.726775780E-2	-1.432646438E-2	1.928043365E-2	3.633886789E-2
5.741106165E1	2.215494588E-2	9.528599679E-3	4.284763336E-2	4.916864370E-2
5.741577301E1	4.078542441E-2	-7.666647434E-6	8.282852173E-2	9.232559187E-2
5.742052311E1	3.078465909E-2	-2.841918916E-2	7.976436615E-2	9.009827776E-2
5.742522332E1	4.942665249E-2	-2.583049610E-2	1.004552841E-1	1.148976615E-1
5.742993348E1	4.181140661E-2	-5.413870513E-2	7.114315033E-2	9.869417893E-2
5.743465426E1	1.764942147E-2	-5.130778253E-2	7.529735565E-2	9.280992616E-2
5.743938499E1	-1.565456390E-3	-3.189014271E-2	7.229614258E-2	7.903267734E-2
5.744409389E1	-2.533795685E-2	-5.300127342E-2	4.559230804E-2	7.436266264E-2
5.744881592E1	-3.936538100E-2	-5.260860175E-2	7.246017456E-3	6.610448524E-2
5.745354665E1	-2.949105576E-2	-4.032681882E-2	-5.213737488E-2	7.220997539E-2
5.745827738E1	-3.642075881E-2	-4.710239172E-2	-1.872062683E-3	5.957022408E-2
5.746297452E1	-2.425378188E-2	-3.003725037E-2	-7.778930664E-2	8.684272320E-2
5.746770832E1	-1.927906647E-2	-3.209701926E-2	-1.781940460E-2	4.146603706E-2
5.747243905E1	1.175588183E-2	-2.475986630E-2	-2.953529358E-2	4.029373777E-2
5.747713926E1	1.408518851E-2	-1.511065289E-2	-4.589843750E-2	5.033280174E-2
5.748186998E1	-2.426691353E-4	-1.266081631E-2	-2.890586853E-2	3.155795294E-2
5.748660071E1	-7.304552943E-3	-5.429767072E-3	-5.714035034E-2	5.786068183E-2
5.749130092E1	-7.161710411E-3	-1.249643415E-2	-1.157951355E-2	1.848069524E-2
5.749603165E1	-2.831944451E-2	-2.422188222E-2	2.754211426E-3	3.736677931E-2
5.750076238E1	-1.848132163E-2	-3.110385500E-2	3.120613098E-2	4.777898760E-2
5.750546259E1	-3.725614399E-2	-4.030170664E-2	4.518413544E-2	7.109046292E-2
5.751019332E1	-6.099492311E-3	-3.272871673E-2	2.819633484E-2	4.362804148E-2
5.751489618E1	1.770682074E-2	1.037382707E-2	5.880832672E-2	6.228617086E-2
5.751962426E1	3.897008300E-2	1.269520819E-2	7.730197906E-2	8.749532357E-2
5.752433650E1	5.765493959E-2	3.157921880E-2	7.665824890E-2	1.009842871E-1
5.752908571E1	5.245547369E-2	4.553211480E-2	3.568077087E-2	7.808884433E-2
5.753378592E1	5.198947713E-2	3.094999120E-2	1.877307892E-2	6.335010796E-2
5.753851665E1	3.966243565E-2	3.307160735E-2	3.285503387E-2	6.120697073E-2
5.754321712E1	2.269270457E-2	2.331121266E-2	1.597023010E-2	3.624113307E-2
5.754794759E1	3.463547677E-3	4.682473838E-2	4.431247711E-2	6.456119512E-2
5.755267832E1	2.001580596E-2	4.878637195E-2	-2.012538910E-2	5.644265995E-2
5.755737853E1	-3.825575113E-3	5.304904655E-2	-1.758289337E-2	5.601780524E-2
5.756210926E1	-2.269422635E-2	5.024087057E-2	-6.014919281E-2	8.159104351E-2
5.756681790E1	-5.100861937E-2	4.273822904E-2	-4.541015625E-2	8.056374967E-2
5.757154019E1	-5.064043403E-2	5.422547832E-2	-5.452346802E-2	9.207423430E-2
5.757625816E1	-2.651857585E-2	5.135187507E-2	-3.508663177E-2	6.761154981E-2
5.758100165E1	-2.158094943E-2	5.090284720E-2	-5.614948273E-2	7.880102564E-2
5.758570186E1	-3.323887661E-2	4.093848169E-2	-7.941150665E-2	9.532559777E-2
5.759041863E1	-6.612765044E-2	3.342985734E-2	-1.143407822E-1	1.362506366E-1
5.759516332E1	-6.792239845E-2	2.603967115E-2	-1.015233994E-1	1.248940243E-1
5.759986353E1	-5.552064255E-2	3.769407421E-2	-1.054220200E-1	1.249687452E-1
5.760459426E1	-6.220545620E-2	3.269706666E-2	-9.505367279E-2	1.182109033E-1
5.760932498E1	-3.089638427E-2	8.730717003E-3	-2.544879913E-2	4.096893161E-2
5.761401941E1	-6.910830736E-3	-5.516819656E-3	1.984786987E-2	2.172861751E-2
5.761875592E1	-1.863454282E-2	-2.679165825E-2	9.086894989E-2	9.655156753E-2
5.762348665E1	-8.932814002E-3	-1.469695941E-2	1.446876526E-1	1.457062545E-1
5.762817988E1	1.255205646E-2	-1.219462603E-2	1.292448044E-1	1.304242404E-1
5.763291759E1	1.724804938E-2	-2.635136247E-2	1.044387817E-1	1.090841356E-1
5.763762019E1	5.512486398E-2	-3.324355930E-2	6.085681915E-2	8.858576241E-2
5.764234853E1	5.700951815E-2	-4.476807639E-2	6.272125244E-2	9.585521024E-2
5.764707926E1	2.328503877E-2	-5.142294988E-2	1.499938965E-1	1.602644121E-1
5.765180999E1	4.207311943E-2	-7.946198434E-2	1.392526627E-1	1.657578306E-1
5.765651019E1	6.076015905E-2	-5.031822622E-2	1.309738159E-1	1.528982056E-1
5.766124092E1	5.316217989E-2	-1.910029724E-2	6.106948853E-2	8.318966975E-2
5.766597165E1	5.740825832E-2	-2.130685747E-2	2.022171021E-2	6.448726899E-2
5.767066129E1	6.150846183E-2	-9.202513844E-3	3.666114807E-2	7.219429975E-2
5.767540259E1	8.221065998E-2	5.146391690E-3	5.507469177E-3	8.255549757E-2
5.768010280E1	4.827651009E-2	3.647133708E-4	7.834434509E-3	4.890943474E-2
5.768483353E1	2.648902871E-2	-6.778139621E-3	2.437877655E-2	3.663245234E-2
5.768956426E1	1.434669085E-2	9.839415550E-3	-1.141643524E-2	2.080809050E-2
5.769426446E1	-3.920868039E-5	4.962854087E-3	-8.488178253E-2	8.502675146E-2
5.769899519E1	-2.497065812E-3	-9.365022182E-3	-6.519126892E-2	6.590781837E-2
5.770372592E1	-2.629020065E-2	1.833811402E-4	-6.464767456E-2	6.978918329E-2
5.770842254E1	-6.174885854E-2	1.199751347E-2	-7.359981537E-2	9.681835922E-2
5.771315686E1	-2.567012236E-2	1.899512112E-2	-1.062068939E-1	1.109038959E-1
5.771788759E1	-2.316825837E-2	1.172508299E-2	-9.582996368E-2	9.928558660E-2
5.772258301E1	-3.009477630E-2	-2.300776541E-4	-4.520130157E-2	5.430383191E-2
5.772731853E1	-2.747222036E-2	-2.395007759E-2	-9.232521057E-3	3.759745408E-2
5.773202332E1	-5.337388068E-2	-1.425210759E-2	2.169227600E-2	5.935021945E-2
5.773674946E1	-5.764807388E-2	-2.599086240E-2	3.100299835E-2	7.042734737E-2
5.774148019E1	-5.954166874E-2	-1.390296221E-2	4.261016846E-2	7.452602989E-2
5.774621092E1	-3.537347913E-2	-2.572830394E-2	7.547569275E-2	8.723421832E-2
5.775091113E1	-1.366818324E-2	-3.745460883E-2	6.060981750E-2	7.254803191E-2
5.775562410E1	-3.954558820E-2	-2.535458282E-2	2.925777435E-2	5.534189892E-2
5.776037259E1	-2.486751974E-2	7.999975234E-3	5.407333374E-4	2.612825165E-2
5.776506441E1	-1.997071877E-2	3.166928887E-3	4.087543488E-2	4.560329180E-2
5.776980353E1	-3.180944920E-2	7.837489247E-3	1.917839050E-2	3.796153261E-2
5.777453426E1	1.814567111E-2	3.145226836E-2	-1.657485962E-2	3.991536717E-2
5.777923446E1	2.508423291E-2	2.159444243E-2	1.915740967E-2	3.824323508E-2
5.778394504E1	-3.572508693E-3	2.133801579E-2	-4.744148254E-2	5.214180667E-2
5.778866540E1	-2.252673358E-2	1.633780822E-2	-1.382637024E-2	3.107323957E-2
5.779339613E1	-1.522148028E-2	2.570009232E-2	-8.489704132E-2	8.999831016E-2
5.779812686E1	-3.258757293E-3	3.735761717E-2	-2.724075317E-2	4.634943034E-2
5.780282707E1	-5.688697100E-3	2.753399685E-2	-4.125213623E-2	4.992214940E-2
5.780755780E1	2.520542033E-2	2.259387448E-2	-5.751705170E-2	6.673835190E-2
5.781228853E1	1.550325751E-2	1.529423147E-2	-8.313941956E-2	8.594432846E-2
5.781698618E1	1.191489398E-3	3.421242535E-2	-7.295513153E-2	8.058759776E-2
5.782171946E1	-1.316828653E-2	4.574298486E-2	-1.160621643E-3	4.761482413E-2
5.782645019E1	1.290255599E-2	3.107566759E-2	5.967140198E-3	3.417279370E-2
5.783115040E1	3.641191870E-2	2.364952490E-2	-3.204917908E-2	5.396552354E-2
5.783588113E1	5.506267771E-2	1.628495753E-2	-3.652763367E-2	6.805414271E-2
5.784058696E1	3.087406978E-2	-5.255274475E-3	8.861541748E-3	3.254770371E-2
5.784531207E1	6.831411272E-3	1.886397600E-3	3.489017487E-2	3.560268217E-2
5.785004280E1	-4.568248987E-4	-4.951842129E-4	7.968330383E-2	7.968615191E-2
5.785477353E1	6.664697081E-3	-5.313605070E-3	8.376502991E-2	8.419758204E-2
5.785947374E1	3.036463633E-2	-7.663108408E-3	8.306694031E-2	8.877415695E-2
5.786418774E1	1.115544699E-2	2.085448802E-2	9.661293030E-2	9.946563210E-2
5.786893519E1	-5.576848984E-3	4.049412906E-3	1.005535126E-1	1.007894235E-1
5.787363540E1	-5.559243262E-3	1.823204756E-2	1.068344116E-1	1.085214460E-1
5.787836613E1	8.583359420E-3	-3.296982497E-3	1.462821960E-1	1.465708874E-1
5.788309686E1	6.081938744E-3	6.200976670E-3	1.213350296E-1	1.216455157E-1
5.788778853E1	1.077591814E-2	8.445866406E-3	6.812191010E-2	6.948415435E-2
5.789252780E1	1.543058641E-2	3.580503166E-3	-6.006240845E-3	1.694101322E-2
5.789722884E1	2.716530673E-2	5.847074091E-3	-2.493762970E-2	3.733667822E-2
5.790195874E1	-2.049188316E-2	-1.560659334E-2	-3.184795380E-2	4.096065420E-2
5.790668946E1	-6.113070995E-3	8.203171194E-3	-4.107379913E-2	4.232869747E-2
5.791138936E1	-1.345235854E-3	-1.086916402E-2	-5.734252930E-2	5.837905491E-2
5.791610952E1	-1.082647964E-2	-1.320023835E-2	-7.822036743E-2	8.006175638E-2
5.792085113E1	-1.539910212E-2	-2.497574314E-2	-1.012954712E-1	1.054594357E-1
5.792555134E1	-9.792372584E-4	-5.777813494E-3	-5.773925781E-2	5.803588482E-2
5.793028207E1	1.558210142E-2	-8.067704737E-3	-1.692008972E-2	2.437579087E-2
5.793501280E1	2.966067195E-2	-3.886887431E-2	-2.542495728E-3	4.895925995E-2
5.793971301E1	1.525820978E-2	-4.333952069E-2	-4.523086548E-2	6.447447721E-2
5.794444374E1	2.710612677E-2	-3.825363517E-2	-7.095432281E-2	8.504468613E-2
5.794917446E1	2.218942530E-2	-4.267361015E-2	-6.799125671E-2	8.328396357E-2
5.795387467E1	5.365822464E-3	-3.516450524E-2	-8.102416992E-3	3.648264849E-2
5.795860540E1	2.427511662E-2	-3.246374801E-2	4.416847229E-2	5.995023074E-2
5.796333613E1	3.353529796E-2	-2.986931615E-2	6.515598297E-2	7.913339607E-2
5.796803634E1	2.147342451E-2	-2.732406929E-2	2.427482605E-2	4.239079974E-2
5.797276707E1	2.843978256E-2	-2.237176523E-2	3.356456757E-2	4.935481038E-2
5.797749780E1	3.283566236E-2	-2.929708175E-2	5.463981628E-2	7.015703276E-2
5.798219801E1	2.301386371E-2	-2.670096979E-2	5.181121826E-2	6.266563690E-2
5.798692874E1	3.708603233E-2	-7.572457194E-3	4.188919067E-2	5.645724220E-2
5.799165946E1	1.547564380E-2	1.139665768E-2	2.967739105E-2	3.535713361E-2
5.799635967E1	8.226925507E-3	-1.010293886E-2	8.073806763E-3	1.532768843E-2
5.800107243E1	-5.825561285E-2	-1.713052765E-2	1.512527466E-2	6.257751465E-2
5.800582113E1	-3.169779107E-2	-2.178283781E-2	6.008529663E-2	7.134062554E-2
5.801052134E1	-4.092627391E-2	-4.535105824E-2	9.753227234E-3	6.186116570E-2
5.801525207E1	-4.530432448E-2	-2.369425073E-2	7.300376892E-3	5.164489168E-2
5.801998280E1	-4.244321585E-2	-9.308502078E-3	-2.250671387E-3	4.351023218E-2
5.802468301E1	-5.160993710E-2	2.584792674E-3	-9.350776672E-3	5.251384375E-2
5.802941374E1	-4.643503204E-2	-1.884156838E-2	-7.096862793E-2	8.687786283E-2
5.803411394E1	-1.994730532E-2	3.332458436E-4	-6.088542938E-2	6.407059820E-2
5.803884467E1	3.974407911E-3	-4.352629185E-3	-3.427696228E-2	3.478004374E-2
5.804357540E1	-3.234535456E-3	4.082396626E-4	5.617809296E-2	5.627261330E-2
5.804827561E1	-1.507310197E-2	-2.574554831E-2	2.486228943E-2	3.883510134E-2
5.805300634E1	-1.726542786E-2	-6.826380640E-2	-2.754783630E-2	7.561035345E-2
5.805773707E1	-3.127612174E-2	-2.500410751E-2	-3.206157684E-2	5.129664602E-2
5.806243728E1	-1.206130162E-2	-1.087825745E-3	6.171226501E-3	1.359199758E-2
5.806715467E1	2.597634867E-2	-1.056340337E-2	-8.116722107E-3	2.919310464E-2
5.807189874E1	2.578695118E-2	-1.286924258E-2	2.991676331E-2	4.154030552E-2
5.807659504E1	3.506264463E-2	-3.291241825E-3	6.051540375E-2	7.001667953E-2
5.808132967E1	3.708644211E-2	5.134747922E-2	8.136653900E-2	1.031139248E-1
5.808603535E1	4.615676403E-2	5.327164382E-2	5.933284760E-2	9.213415059E-2
5.809076061E1	3.865270317E-2	1.955864951E-2	4.222774506E-2	6.049590635E-2
5.809549134E1	-9.155955166E-3	4.075862840E-2	4.899406433E-2	6.438567887E-2
5.810019582E1	1.933839917E-2	6.178188697E-2	4.621315002E-2	7.954011865E-2
5.810492228E1	2.861214802E-2	5.887335539E-2	1.972579956E-2	6.836544564E-2
5.810965301E1	1.179054752E-2	3.226010129E-2	-2.314949036E-2	4.142016477E-2
5.811438374E1	-4.834786057E-3	2.250685915E-2	-7.516002655E-2	7.860638305E-2
5.811907650E1	-9.652111679E-3	7.450195402E-2	6.143569946E-3	7.537537970E-2
5.812381467E1	4.246281832E-2	6.202371046E-2	-1.763820648E-2	7.720840581E-2
5.812854540E1	6.340789050E-2	3.541203588E-2	-3.647422791E-2	8.127079527E-2
5.813324561E1	1.078605652E-2	3.746891022E-2	-1.481342316E-2	4.170966020E-2
5.813797634E1	-2.487022802E-2	7.032801211E-2	3.514003754E-2	8.245835171E-2
5.814270707E1	6.071574986E-3	7.926833630E-2	-7.457733154E-4	7.950402090E-2
5.814740728E1	1.299948059E-2	2.765581012E-3	-3.870677948E-2	4.092492775E-2
5.815213801E1	1.025810838E-3	5.066536367E-3	2.331066132E-2	2.387695562E-2
5.815683780E1	1.127418131E-3	3.576767445E-2	3.498172760E-2	5.004317009E-2
5.816156894E1	-2.255600318E-2	2.827399224E-2	-2.463054657E-2	4.375906467E-2
5.816629967E1	-3.386087716E-3	-1.938442886E-2	-9.561252594E-2	9.761647806E-2
5.817099988E1	-8.160278201E-3	-7.268317044E-3	-1.019344330E-1	1.025185213E-1
5.817573061E1	1.317871548E-2	2.367457002E-2	1.281166077E-2	2.997169430E-2
5.818043863E1	2.253131568E-2	4.243927449E-2	3.880691528E-2	6.176349148E-2
5.818525311E1	1.768198982E-2	1.593404263E-2	-4.228591919E-3	2.417493471E-2
5.818989228E1	-3.712762147E-3	-1.512166858E-2	-2.317523956E-2	2.792026490E-2
5.819462301E1	3.463473171E-3	1.820352674E-2	-1.626014709E-3	1.860128909E-2
5.819931931E1	1.758757606E-2	1.334065944E-2	4.584407806E-2	5.088197637E-2
5.820405394E1	5.060412362E-2	-2.953154966E-2	4.308891296E-2	7.272925253E-2
5.820878467E1	2.896493301E-2	-4.119897634E-2	-4.743862152E-2	6.918631228E-2
5.821348488E1	-4.442550242E-3	-5.376711488E-4	-3.992462158E-2	4.017462820E-2
5.821819999E1	4.048295319E-2	3.512252867E-2	-1.626968384E-3	5.362003866E-2
5.822294634E1	5.175634474E-2	-2.920313552E-2	6.719875336E-2	8.970626955E-2
5.822764030E1	3.239616007E-2	-7.638295740E-2	1.680850983E-2	8.465455316E-2
5.823237728E1	-8.046187460E-3	-5.678456649E-2	1.400604248E-1	1.513477807E-1
5.823710801E1	-2.687981725E-2	-3.263176233E-2	5.584239960E-2	7.004091719E-2
5.824180082E1	-5.328889936E-3	-4.659039155E-2	-3.716564178E-2	5.983599737E-2
5.824652098E1	-3.616113588E-2	-7.704283297E-2	2.009296417E-2	8.744685855E-2
5.825126967E1	-3.814961016E-2	-7.402100414E-2	1.280689240E-2	8.425270501E-2
5.825596129E1	-1.884974167E-2	-2.834028006E-2	-8.655548096E-3	3.511983410E-2
5.826070061E1	-2.821348980E-2	-3.281507269E-2	-6.553363800E-2	7.853335413E-2
5.826543134E1	-2.097265422E-2	-2.773304656E-2	-5.666732788E-3	3.522904991E-2
5.827012181E1	4.738084972E-4	-4.402213171E-2	-5.070400238E-2	6.714959741E-2
5.827486228E1	-1.851449162E-2	-7.206705213E-2	9.039878845E-3	7.495442490E-2
5.827956249E1	-2.542442083E-2	-5.010369793E-2	3.506565094E-2	6.622976367E-2
5.828429321E1	-4.877477512E-2	-4.490555078E-2	3.926277161E-3	6.641462814E-2
5.828902394E1	-5.068641156E-2	-5.164309219E-2	6.321525574E-2	9.608480549E-2
5.829372415E1	-3.131002188E-2	-2.270362899E-2	2.709579468E-2	4.722239223E-2
5.829845488E1	-7.321394980E-3	-1.298804954E-2	3.873443604E-2	4.150480442E-2
5.830318561E1	1.409461163E-2	-1.047195867E-2	-3.514671326E-2	3.928882090E-2
5.830788582E1	-1.452615112E-2	-8.861944079E-4	1.023006439E-2	1.778900291E-2
5.831261655E1	-2.632637322E-2	-2.934638411E-2	4.573822021E-2	6.038437692E-2
5.831734728E1	1.894887164E-2	6.498422474E-3	-6.847381592E-3	2.117016452E-2
5.832204749E1	1.167137176E-2	4.201670736E-2	-7.323074341E-2	8.523125246E-2
5.832677821E1	-1.927431300E-2	3.930069506E-2	-6.550216675E-2	7.878183561E-2
5.833150894E1	-1.679766551E-2	2.714374661E-2	-6.970214844E-2	7.666377269E-2
5.833620915E1	-3.558614850E-2	5.596347153E-3	-9.759616852E-2	1.040322314E-1
5.834092436E1	-3.046137467E-2	3.880479932E-2	-1.373195648E-2	5.120814804E-2
5.834567061E1	-4.207305238E-2	6.930778176E-2	6.706047058E-2	1.052179503E-1
5.835036467E1	-3.463264182E-2	4.964306951E-2	7.599353790E-2	9.715385753E-2
5.835510155E1	-3.900677711E-2	4.437868670E-2	-2.943038940E-3	5.915790709E-2
5.835983228E1	-4.571763054E-2	1.542937383E-2	-3.851127625E-2	6.173561141E-2
5.836453249E1	-4.530981556E-2	5.087323859E-2	-9.276676178E-2	1.150944737E-1
5.836926321E1	-7.106799632E-3	3.630287200E-2	-6.570816040E-3	3.757100930E-2
5.837399394E1	3.323476762E-2	1.230661944E-2	8.127975464E-2	8.867018199E-2
5.837869415E1	7.021967322E-3	2.402003855E-2	8.534908295E-2	8.894231972E-2
5.838342488E1	-2.611808106E-2	4.272609949E-2	5.379104614E-2	7.349251922E-2
5.838815561E1	-2.123963460E-2	1.150153577E-2	5.885124207E-3	2.486045233E-2
5.839285582E1	1.441840455E-2	2.810604125E-2	-2.738571167E-2	4.180690312E-2
5.839758655E1	2.613359690E-2	2.316091210E-2	3.216552734E-2	4.747645611E-2
5.840228676E1	4.729842767E-2	1.814567298E-2	6.511783600E-2	8.250296524E-2
5.840701749E1	1.109985858E-1	4.161812365E-2	-2.559280396E-2	1.212754958E-1
5.841174821E1	4.846103489E-2	-3.476608172E-2	-8.470058441E-2	1.035921876E-1
5.841644842E1	1.729193516E-2	-8.395574987E-3	-1.053504944E-1	1.070897911E-1
5.842117915E1	1.228879392E-2	-5.918115377E-3	-2.854156494E-2	3.163320210E-2
5.842590988E1	2.087019384E-4	-3.662575781E-2	3.813648224E-2	5.287609072E-2
5.843061009E1	-6.940741092E-3	-3.154025972E-2	8.764934540E-2	9.340968696E-2
5.843534082E1	-2.026617527E-3	1.381412148E-2	1.130208969E-1	1.138800258E-1
5.844007155E1	-8.012045175E-2	-5.874149501E-4	6.699562073E-2	1.044415867E-1
5.844476806E1	-4.620577767E-2	-1.724135131E-2	6.406402588E-2	8.084823744E-2
5.844950249E1	-3.221880645E-3	-2.418142930E-2	4.207611084E-3	2.475532324E-2
5.845423321E1	3.705897927E-2	-1.442556456E-2	-5.752372742E-2	6.993171007E-2
5.845893342E1	9.126979113E-2	3.081405163E-2	-8.077239990E-2	1.257134087E-1
5.846364879E1	1.261292100E-1	4.490301013E-3	-8.247184753E-2	1.507658650E-1
5.846839488E1	-3.611055389E-2	-6.192470342E-2	-4.381847382E-2	8.401606777E-2
5.847309509E1	-5.490471423E-2	-4.244640470E-2	1.843433380E-1	1.969738338E-1
5.847780931E1	7.586523890E-2	3.862006217E-2	-7.024765015E-3	8.541891477E-2
5.848255655E1	3.489290550E-2	5.028679967E-3	-3.069496155E-2	4.674380324E-2
5.848724962E1	-7.703378797E-4	-7.811273634E-2	-5.654048920E-2	9.643142599E-2
5.849198748E1	-3.152834624E-2	-8.220053464E-2	1.037216187E-2	8.864844191E-2
5.849671821E1	-2.199848369E-2	-1.744057238E-2	9.333610535E-2	9.746658612E-2
5.850141842E1	8.959809691E-2	1.375352964E-2	-1.233758926E-1	1.530966670E-1
5.850614915E1	-1.326747984E-2	-5.751270801E-2	1.576509476E-1	1.683376336E-1
5.851087988E1	3.898929432E-2	-1.442659274E-2	1.254901886E-1	1.321971221E-1
5.851557066E1	7.442286611E-2	4.655808210E-3	-1.009788513E-1	1.255275586E-1
5.852031082E1	-1.391071081E-2	4.624143243E-3	2.325248718E-2	2.748761059E-2
5.852501103E1	-9.049963206E-3	3.546782583E-2	4.678821564E-2	5.940543431E-2
5.852974176E1	-7.078244537E-2	-1.236236840E-2	1.389408112E-1	1.564210080E-1
5.853445134E1	-5.107110739E-2	-6.205494702E-2	-1.920480728E-1	2.081863029E-1
5.853917269E1	-5.589768291E-3	6.425973028E-2	6.502151489E-3	6.482928674E-2
5.854389170E1	-3.407467157E-2	3.048286960E-2	2.780437469E-2	5.351048340E-2
5.854863415E1	-1.003515720E-2	2.071608603E-2	-5.073261261E-2	5.571048898E-2
5.855333207E1	1.388707198E-2	1.580442861E-2	-1.381072998E-1	1.397005977E-1
5.855806509E1	-3.848929331E-2	1.442216337E-3	6.236553192E-2	7.330051336E-2
5.856279582E1	-6.661629677E-2	-2.703749016E-2	-3.306961060E-2	7.913504921E-2
5.856749603E1	-1.148615032E-2	8.706514537E-2	7.873153687E-2	1.179445890E-1
5.857222676E1	-2.096730471E-2	7.911579311E-2	6.146430969E-2	1.023562306E-1
5.857695748E1	-3.960935399E-2	-5.444621667E-2	-1.787080765E-1	1.909708565E-1
5.858165769E1	-9.606274962E-2	-8.246011287E-2	-4.908180237E-2	1.357819775E-1
5.858637327E1	-5.031788722E-2	3.919521719E-2	1.221742630E-1	1.378212805E-1
5.859111915E1	9.450070560E-3	2.709498629E-2	-9.003067017E-2	9.449319386E-2
5.859581363E1	1.643285342E-2	-1.354654133E-2	1.385164261E-1	1.401440250E-1
5.860055009E1	4.965493083E-2	-1.618433744E-3	-1.284017563E-1	1.376780393E-1
5.860528082E1	-2.448775992E-2	-1.878079027E-3	1.313142776E-1	1.335912313E-1
5.860998103E1	9.073909372E-3	4.510171711E-2	2.107048035E-2	5.060104604E-2
