"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.868668337E0,1.406149566E-1,4.902345538E-1,9.976489067E0,9.989516334E0
8.871179327E0,1.310330331E-1,5.237712860E-1,9.892647743E0,9.907370256E0
8.873690265E0,1.046827734E-1,5.189803243E-1,9.938161850E0,9.952254017E0
8.876201202E0,1.262420863E-1,4.854436517E-1,9.935766220E0,9.948419120E0
8.878712192E0,1.142646894E-1,5.213758349E-1,1.000284004E1,1.001707033E1
8.881223129E0,1.022872925E-1,5.070029497E-1,9.945347786E0,9.958787942E0
8.883734119E0,1.094737351E-1,4.974210262E-1,9.947744370E0,9.960774579E0
8.886245056E0,1.430104375E-1,4.830481410E-1,9.978884697E0,9.991592830E0
8.888755994E0,6.635511667E-2,5.022119284E-1,9.952533722E0,9.965417568E0
8.891266983E0,8.551894873E-2,5.261667371E-1,9.978884697E0,9.993112864E0
8.893777921E0,7.354155183E-2,5.285622478E-1,1.000763035E1,1.002184871E1
8.896296410E0,7.354155183E-2,5.237712860E-1,9.976489067E0,9.990499428E0
8.898807348E0,9.030990303E-2,5.165848136E-1,9.950139046E0,9.963949156E0
8.901318337E0,1.142646894E-1,4.974210262E-1,9.971697807E0,9.984750435E0
8.903829275E0,1.166601628E-1,4.830481410E-1,9.974094391E0,9.986466043E0
8.906340212E0,1.022872925E-1,4.926300645E-1,9.998048782E0,1.001070060E1
8.908851202E0,8.791442215E-2,5.141893625E-1,9.974094391E0,9.987726396E0
8.911362140E0,7.354155183E-2,5.357487202E-1,9.971697807E0,9.986350295E0
8.913873129E0,6.875059754E-2,5.285622478E-1,9.909416199E0,9.923740932E0
8.916384067E0,8.791442215E-2,5.261667371E-1,9.950139046E0,9.964429106E0
8.918895004E0,1.430104375E-1,4.830481410E-1,9.945347786E0,9.958098718E0
8.921405994E0,1.142646894E-1,4.926300645E-1,9.885460854E0,9.898387600E0
8.923916931E0,8.312346786E-2,4.806526303E-1,9.945347786E0,9.957302800E0
8.926427817E0,9.030990303E-2,5.141893625E-1,9.923789024E0,9.937511518E0
8.928938754E0,1.190556437E-1,5.237712860E-1,9.993257523E0,1.000768238E1
8.931449744E0,9.030990303E-2,4.878390431E-1,1.000044346E1,1.001274249E1
8.933960681E0,6.875059754E-2,5.501214862E-1,9.950139046E0,9.965572102E0
8.936471619E0,8.551894873E-2,5.093984008E-1,9.923789024E0,9.937222390E0
8.938982608E0,1.166601628E-1,5.333532095E-1,9.933370590E0,9.948363007E0
8.941493546E0,1.382194757E-1,5.237712860E-1,9.954930305E0,9.969657886E0
8.944004535E0,1.286375523E-1,5.022119284E-1,9.976489067E0,9.989949877E0
8.946515473E0,9.989181161E-2,5.261667371E-1,9.954930305E0,9.969326316E0
8.949026410E0,7.593703270E-2,5.309576988E-1,9.959720612E0,9.974152454E0
8.951537400E0,1.070782542E-1,5.022119284E-1,9.909416199E0,9.922711926E0
8.954048337E0,1.118692085E-1,4.519069195E-1,9.966906548E0,9.977773334E0
8.956559640E0,1.046827734E-1,4.830481410E-1,9.940556526E0,9.952836683E0
8.959070577E0,9.510086477E-2,4.974210262E-1,9.933370590E0,9.946271821E0
8.961581567E0,9.030990303E-2,5.405396223E-1,9.947744370E0,9.962828765E0
8.964092504E0,1.118692085E-1,5.501214862E-1,9.887856483E0,9.903779794E0
8.966603494E0,8.791442215E-2,5.117939115E-1,9.940556526E0,9.954111010E0
8.969114431E0,1.070782542E-1,5.141893625E-1,9.945347786E0,9.959206747E0
8.971625369E0,1.454059035E-1,4.974210262E-1,9.938161850E0,9.951664761E0
8.974136358E0,6.156416237E-2,5.141893625E-1,1.000523472E1,1.001862778E1
8.976647296E0,6.395963579E-2,4.830481410E-1,9.942953110E0,9.954885378E0
8.979158285E0,9.030990303E-2,5.261667371E-1,9.923789024E0,9.938138453E0
8.981669223E0,1.262420863E-1,5.309576988E-1,9.928580284E0,9.943568756E0
8.984180160E0,1.070782542E-1,5.237712860E-1,9.990861893E0,1.000515484E1
8.986673025E0,8.312346786E-2,5.405396223E-1,9.942953110E0,9.957982182E0
8.989183962E0,9.270538390E-2,5.357487202E-1,9.914206505E0,9.929104270E0
8.991694952E0,1.118692085E-1,5.237712860E-1,9.974094391E0,9.988463846E0
8.994205890E0,1.070782542E-1,5.189803243E-1,1.000044346E1,1.001447331E1
8.996716827E0,1.214511245E-1,5.165848136E-1,9.962116241E0,9.976240286E0
8.999227817E0,1.166601628E-1,4.902345538E-1,9.981280327E0,9.993993020E0
9.001738754E0,1.190556437E-1,5.261667371E-1,9.954930305E0,9.969536753E0
9.004249744E0,7.354155183E-2,5.405396223E-1,9.954930305E0,9.969866039E0
9.006760681E0,9.749633819E-2,5.261667371E-1,9.959720612E0,9.974086005E0
9.009271619E0,8.312346786E-2,5.237712860E-1,9.950139046E0,9.964261784E0
9.011782608E0,9.270538390E-2,5.093984008E-1,1.000044346E1,1.001383794E1
9.014293546E0,7.833251357E-2,5.117939115E-1,9.930974960E0,9.944462411E0
9.016806098E0,1.046827734E-1,5.141893625E-1,9.983675957E0,9.997456416E0
9.019317035E0,6.156416237E-2,5.453305840E-1,9.938161850E0,9.953302796E0
9.021828025E0,6.156416237E-2,5.381441116E-1,9.950139046E0,9.964871111E0
9.024338962E0,9.510086477E-2,5.141893625E-1,1.000284004E1,1.001649858E1
9.026849900E0,1.142646894E-1,4.974210262E-1,9.983675957E0,9.996712945E0
9.029360890E0,8.551894873E-2,5.381441116E-1,9.933370590E0,9.948304572E0
9.031871827E0,9.030990303E-2,5.117939115E-1,9.895043373E0,9.908681660E0
9.034382765E0,7.593703270E-2,5.022119284E-1,9.909416199E0,9.922424737E0
9.036893754E0,1.118692085E-1,5.070029497E-1,9.928580284E0,9.942146306E0
9.039404692E0,1.190556437E-1,5.405396223E-1,9.986070633E0,1.000139810E1
9.041915681E0,9.270538390E-2,5.165848136E-1,9.964511871E0,9.978324057E0
9.044426619E0,5.437772721E-2,5.477260947E-1,9.952533722E0,9.967742387E0
9.046935681E0,9.270538390E-2,5.070029497E-1,9.983675957E0,9.996971136E0
9.049446619E0,1.118692085E-1,4.782571793E-1,9.933370590E0,9.945506319E0
9.051957608E0,8.312346786E-2,5.189803243E-1,9.974094391E0,9.987933170E0
9.054468546E0,9.989181161E-2,5.237712860E-1,9.974094391E0,9.988336881E0
9.056979483E0,1.022872925E-1,5.189803243E-1,9.950139046E0,9.964189395E0
9.059490473E0,1.046827734E-1,5.189803243E-1,9.964511871E0,9.978566826E0
9.062001410E0,1.190556437E-1,5.453305840E-1,9.959720612E0,9.975349335E0
9.064512400E0,7.114607096E-2,5.285622478E-1,9.950139046E0,9.964422053E0
9.067023337E0,6.635511667E-2,5.141893625E-1,9.933370590E0,9.946891222E0
9.069534275E0,9.749633819E-2,5.381441116E-1,1.000763035E1,1.002256304E1
9.072045265E0,6.156416237E-2,4.926300645E-1,9.986070633E0,9.998403933E0
9.074556202E0,9.989181161E-2,5.117939115E-1,9.938161850E0,9.951832612E0
9.077084119E0,1.070782542E-1,5.189803243E-1,9.959720612E0,9.973807748E0
9.079595056E0,9.989181161E-2,4.950255156E-1,9.940556526E0,9.953375944E0
9.082105994E0,1.358239949E-1,5.405396223E-1,9.988467216E0,1.000400463E1
9.084616983E0,1.214511245E-1,5.525169969E-1,9.933370590E0,9.949466151E0
9.087127921E0,1.046827734E-1,5.093984008E-1,9.911810875E0,9.925444072E0
9.089638858E0,1.070782542E-1,4.854436517E-1,9.974094391E0,9.986474864E0
9.092149848E0,1.621742547E-1,4.998164773E-1,9.926183701E0,9.940082487E0
9.094660785E0,8.312346786E-2,5.213758349E-1,9.988467216E0,1.000241069E1
9.097171775E0,7.114607096E-2,5.285622478E-1,9.981280327E0,9.995518835E0
9.099682712E0,1.214511245E-1,5.189803243E-1,9.950139046E0,9.964404547E0
9.102193650E0,1.118692085E-1,5.309576988E-1,9.921393394E0,9.936220493E0
9.104704640E0,8.312346786E-2,5.261667371E-1,9.947744370E0,9.961996737E0
9.107221515E0,1.070782542E-1,5.070029497E-1,9.974094391E0,9.987546078E0
9.109732452E0,1.166601628E-1,5.046074390E-1,9.978884697E0,9.992315951E0
9.112243442E0,8.551894873E-2,5.237712860E-1,9.954930305E0,9.969066518E0
9.114754379E0,1.094737351E-1,5.213758349E-1,9.993257523E0,1.000744789E1
9.117265317E0,1.190556437E-1,5.046074390E-1,9.978884697E0,9.992344205E0
9.119776306E0,7.833251357E-2,4.950255156E-1,9.962116241E0,9.974715347E0
9.122287244E0,9.030990303E-2,5.237712860E-1,9.969303131E0,9.983461181E0
9.124798233E0,8.312346786E-2,5.429351330E-1,9.995653152E0,1.001073274E1
9.127309171E0,5.916868150E-2,5.070029497E-1,9.976489067E0,9.989538880E0
9.129820108E0,1.166601628E-1,4.662797451E-1,9.966906548E0,9.978489491E0
9.132331098E0,1.094737351E-1,4.926300645E-1,9.935766220E0,9.948573730E0
9.134842035E0,8.791442215E-2,5.141893625E-1,9.952533722E0,9.966195218E0
9.137353546E0,6.635511667E-2,4.686752558E-1,9.933370590E0,9.944642315E0
9.139864483E0,7.114607096E-2,5.261667371E-1,9.935766220E0,9.949942893E0
9.142375473E0,1.142646894E-1,5.309576988E-1,9.957324982E0,9.972125816E0
9.144886410E0,8.551894873E-2,5.165848136E-1,9.957324982E0,9.971082898E0
9.147397348E0,9.749633819E-2,5.261667371E-1,9.950139046E0,9.964518252E0
9.149908337E0,9.749633819E-2,5.141893625E-1,9.974094391E0,9.987815334E0
9.152419275E0,1.310330331E-1,4.998164773E-1,9.928580284E0,9.942016527E0
9.154930265E0,1.094737351E-1,4.902345538E-1,9.947744370E0,9.960418287E0
9.157441202E0,8.072798699E-2,5.309576988E-1,9.940556526E0,9.955053849E0
9.159952140E0,9.510086477E-2,5.165848136E-1,9.969303131E0,9.983131220E0
9.162463129E0,1.046827734E-1,5.046074390E-1,9.998048782E0,1.001132192E1
9.164974067E0,8.072798699E-2,5.285622478E-1,9.918997765E0,9.933398800E0
9.167483598E0,9.270538390E-2,5.261667371E-1,9.986070633E0,1.000035261E1
9.169994535E0,5.916868150E-2,5.213758349E-1,1.002439880E1,1.003812259E1
9.172505525E0,8.791442215E-2,5.309576988E-1,9.930974960E0,9.945547179E0
9.175016462E0,1.238466054E-1,5.141893625E-1,9.914206505E0,9.928303949E0
9.177527400E0,9.510086477E-2,4.830481410E-1,9.978884697E0,9.991021944E0
9.180038390E0,9.030990303E-2,5.309576988E-1,9.998048782E0,1.001254470E1
9.182549327E0,9.030990303E-2,5.405396223E-1,1.000523472E1,1.002023257E1
9.185060317E0,8.551894873E-2,5.117939115E-1,9.983675957E0,9.997151200E0
9.187571254E0,7.354155183E-2,5.165848136E-1,9.957324982E0,9.970987364E0
9.190082192E0,9.270538390E-2,5.093984008E-1,9.971697807E0,9.985130854E0
9.192593181E0,9.030990303E-2,5.285622478E-1,9.976489067E0,9.990889251E0
9.195104119E0,8.072798699E-2,5.189803243E-1,9.940556526E0,9.954422215E0
9.197608077E0,7.114607096E-2,5.501214862E-1,9.993257523E0,1.000864083E1
9.200119015E0,9.989181161E-2,4.806526303E-1,1.001002598E1,1.002205694E1
9.202630004E0,7.114607096E-2,4.926300645E-1,9.940556526E0,9.953010107E0
9.205140942E0,8.791442215E-2,5.093984008E-1,9.918997765E0,9.932458524E0
9.207651879E0,9.989181161E-2,5.117939115E-1,9.935766220E0,9.949440274E0
9.210162869E0,9.270538390E-2,4.974210262E-1,9.954930305E0,9.967781065E0
9.212673806E0,8.551894873E-2,5.093984008E-1,9.926183701E0,9.939613829E0
9.215184796E0,8.312346786E-2,4.998164773E-1,9.986070633E0,9.998916577E0
9.217695733E0,1.286375523E-1,5.237712860E-1,9.890252113E0,9.904946787E0
9.220206671E0,1.118692085E-1,5.525169969E-1,9.938161850E0,9.954137366E0
9.222717660E0,5.677320808E-2,4.926300645E-1,9.969303131E0,9.981628750E0
9.225228598E0,8.791442215E-2,4.758616686E-1,1.000523472E1,1.001693042E1
9.227740942E0,1.022872925E-1,5.381441116E-1,9.974094391E0,9.989125122E0
9.230251879E0,1.190556437E-1,5.668898821E-1,9.993257523E0,1.001003168E1
9.232762869E0,1.214511245E-1,5.429351330E-1,9.981280327E0,9.996773774E0
9.235273806E0,9.270538390E-2,5.333532095E-1,9.988467216E0,1.000312637E1
9.237784744E0,8.791442215E-2,5.285622478E-1,1.000284004E1,1.001718104E1
9.240295733E0,1.070782542E-1,4.974210262E-1,9.947744370E0,9.960748540E0
9.242806671E0,1.142646894E-1,5.213758349E-1,1.001242065E1,1.002663735E1
9.245317660E0,5.677320808E-2,5.141893625E-1,9.954930305E0,9.968362518E0
9.247828598E0,1.094737351E-1,5.213758349E-1,9.976489067E0,9.990703247E0
9.250339535E0,9.270538390E-2,5.117939115E-1,9.959720612E0,9.973292433E0
9.252850525E0,9.030990303E-2,4.830481410E-1,9.988467216E0,1.000054842E1
9.255361462E0,9.270538390E-2,5.285622478E-1,9.976489067E0,9.990911192E0
9.257874431E0,7.354155183E-2,5.477260947E-1,9.959720612E0,9.975041198E0
9.260385369E0,9.510086477E-2,5.165848136E-1,9.947744370E0,9.961602385E0
9.262896358E0,1.310330331E-1,5.213758349E-1,9.911810875E0,9.926378858E0
9.265407296E0,8.791442215E-2,5.429351330E-1,9.950139046E0,9.965328621E0
9.267918233E0,8.551894873E-2,5.093984008E-1,9.938161850E0,9.951575814E0
9.270429223E0,9.989181161E-2,5.381441116E-1,9.964511871E0,9.979532769E0
9.272940160E0,1.238466054E-1,5.141893625E-1,9.935766220E0,9.949833117E0
9.275451150E0,1.022872925E-1,4.806526303E-1,9.966906548E0,9.979013767E0
9.277962087E0,1.238466054E-1,4.830481410E-1,9.983675957E0,9.996122203E0
9.280473025E0,1.046827734E-1,5.141893625E-1,9.988467216E0,1.000224107E1
9.282984015E0,8.072798699E-2,5.285622478E-1,9.966906548E0,9.981238459E0
9.285494952E0,7.354155183E-2,5.093984008E-1,9.986070633E0,9.999325066E0
9.288007817E0,8.551894873E-2,4.854436517E-1,9.940556526E0,9.952770121E0
9.290518754E0,9.510086477E-2,5.093984008E-1,1.000044346E1,1.001386041E1
9.293029744E0,1.166601628E-1,4.950255156E-1,9.950139046E0,9.963128368E0
9.295540681E0,8.551894873E-2,4.974210262E-1,9.966906548E0,9.979677715E0
9.298051619E0,9.030990303E-2,5.070029497E-1,9.983675957E0,9.996949209E0
9.300562608E0,8.312346786E-2,5.046074390E-1,9.978884697E0,9.991980683E0
9.303073546E0,5.437772721E-2,4.782571793E-1,9.974094391E0,9.985702068E0
9.305584535E0,1.262420863E-1,4.686752558E-1,1.001481724E1,1.002657259E1
9.308095473E0,1.214511245E-1,5.046074390E-1,9.969303131E0,9.982804414E0
9.310606410E0,5.437772721E-2,5.333532095E-1,9.947744370E0,9.962180516E0
9.313117400E0,9.510086477E-2,5.429351330E-1,9.938161850E0,9.953435773E0
9.315628337E0,9.749633819E-2,4.782571793E-1,9.986070633E0,9.997991906E0
9.318140421E0,1.214511245E-1,5.261667371E-1,9.990861893E0,1.000544468E1
9.320651358E0,6.395963579E-2,4.974210262E-1,9.966906548E0,9.979516253E0
9.323162348E0,8.072798699E-2,4.998164773E-1,9.983675957E0,9.996505346E0
9.325673285E0,7.833251357E-2,5.046074390E-1,9.952533722E0,9.965625527E0
9.328184223E0,9.270538390E-2,5.237712860E-1,9.986070633E0,1.000022686E1
9.330695212E0,8.072798699E-2,5.261667371E-1,9.952533722E0,9.966759550E0
9.333206150E0,1.094737351E-1,4.830481410E-1,1.001002598E1,1.002227220E1
9.335717140E0,1.142646894E-1,5.189803243E-1,9.986070633E0,1.000020018E1
9.338228077E0,9.989181161E-2,5.261667371E-1,9.938161850E0,9.952582115E0
9.340739015E0,8.551894873E-2,4.950255156E-1,9.976489067E0,9.989128984E0
9.343250004E0,1.166601628E-1,4.902345538E-1,9.976489067E0,9.989207857E0
9.345760942E0,1.501968652E-1,5.070029497E-1,9.974094391E0,9.988101422E0
9.348272296E0,1.286375523E-1,5.022119284E-1,9.962116241E0,9.975596446E0
9.350783233E0,1.286375523E-1,5.165848136E-1,9.998048782E0,1.001221189E1
9.353294223E0,1.070782542E-1,5.022119284E-1,1.000523472E1,1.001840328E1
9.355805160E0,9.749633819E-2,5.261667371E-1,9.952533722E0,9.966909474E0
9.358316098E0,1.238466054E-1,5.046074390E-1,9.930974960E0,9.944557824E0
9.360827087E0,1.142646894E-1,5.165848136E-1,9.909416199E0,9.923529901E0
9.363338025E0,1.046827734E-1,5.141893625E-1,9.976489067E0,9.990279440E0
9.365849015E0,8.312346786E-2,4.854436517E-1,9.962116241E0,9.974283185E0
9.368359952E0,9.270538390E-2,5.237712860E-1,9.902229309E0,9.916505228E0
9.370870890E0,8.551894873E-2,4.974210262E-1,9.988467216E0,1.000121085E1
9.373381879E0,1.094737351E-1,5.237712860E-1,9.974094391E0,9.988437304E0
9.375892817E0,1.094737351E-1,5.261667371E-1,9.952533722E0,9.967033833E0
9.378405733E0,9.749633819E-2,5.070029497E-1,9.964511871E0,9.977878249E0
9.380916671E0,1.070782542E-1,5.070029497E-1,9.978884697E0,9.992329935E0
9.383427660E0,1.310330331E-1,5.189803243E-1,9.935766220E0,9.950173899E0
9.385938598E0,1.046827734E-1,5.046074390E-1,9.969303131E0,9.982614491E0
9.388449535E0,1.142646894E-1,4.758616686E-1,9.962116241E0,9.974129574E0
9.390960525E0,1.022872925E-1,4.902345538E-1,9.935766220E0,9.948378913E0
9.393471462E0,9.030990303E-2,5.070029497E-1,9.981280327E0,9.994556760E0
9.395982452E0,1.046827734E-1,5.189803243E-1,9.974094391E0,9.988135861E0
9.398493390E0,1.214511245E-1,4.878390431E-1,9.942953110E0,9.955654366E0
9.401004327E0,1.094737351E-1,5.405396223E-1,9.964511871E0,9.979762743E0
9.403515317E0,7.114607096E-2,5.189803243E-1,9.995653152E0,1.000936982E1
9.406026254E0,1.142646894E-1,4.926300645E-1,9.966906548E0,9.979727798E0
9.408538702E0,1.262420863E-1,4.830481410E-1,9.957324982E0,9.969834169E0
9.411049640E0,1.118692085E-1,5.022119284E-1,9.954930305E0,9.968217941E0
9.413560629E0,1.262420863E-1,5.309576988E-1,9.952533722E0,9.967486174E0
9.416071567E0,1.166601628E-1,5.070029497E-1,9.933370590E0,9.946985114E0
9.418582504E0,6.875059754E-2,5.189803243E-1,9.923789024E0,9.937588028E0
9.421093494E0,8.072798699E-2,5.189803243E-1,9.990861893E0,1.000465786E1
9.423604431E0,1.142646894E-1,5.213758349E-1,9.983675957E0,9.997933526E0
9.426115421E0,1.190556437E-1,5.285622478E-1,9.969303131E0,9.984015085E0
9.428626358E0,1.094737351E-1,5.141893625E-1,9.990861893E0,1.000468373E1
9.431137296E0,1.094737351E-1,5.117939115E-1,9.976489067E0,9.990207786E0
9.433648285E0,7.354155183E-2,5.141893625E-1,9.916602135E0,9.930196220E0
9.436159223E0,1.070782542E-1,5.189803243E-1,9.993257523E0,1.000729745E1
9.438674535E0,1.022872925E-1,5.141893625E-1,9.950139046E0,9.963941008E0
9.441185473E0,9.030990303E-2,5.046074390E-1,9.916602135E0,9.929843022E0
9.443696462E0,1.166601628E-1,5.357487202E-1,9.928580284E0,9.943708702E0
9.446207400E0,8.312346786E-2,5.285622478E-1,9.969303131E0,9.983651260E0
9.448718337E0,1.094737351E-1,4.926300645E-1,9.923789024E0,9.936611972E0
9.451229327E0,1.286375523E-1,5.141893625E-1,9.942953110E0,9.957070596E0
9.453740265E0,8.791442215E-2,5.189803243E-1,9.957324982E0,9.971228125E0
9.456251254E0,1.022872925E-1,5.213758349E-1,9.930974960E0,9.945177681E0
9.458762192E0,1.070782542E-1,5.070029497E-1,9.976489067E0,9.989937530E0
9.461273129E0,9.510086477E-2,5.117939115E-1,9.928580284E0,9.942217240E0
9.463784119E0,7.593703270E-2,5.046074390E-1,9.914206505E0,9.927330241E0
9.466295056E0,1.142646894E-1,4.974210262E-1,9.954930305E0,9.968004890E0
9.468804067E0,1.046827734E-1,4.998164773E-1,9.928580284E0,9.941704152E0
9.471315004E0,9.030990303E-2,5.046074390E-1,9.923789024E0,9.937020335E0
9.473825994E0,1.070782542E-1,4.998164773E-1,9.962116241E0,9.975221415E0
9.476336931E0,9.989181161E-2,5.117939115E-1,9.935766220E0,9.949440274E0
9.478847869E0,1.022872925E-1,5.213758349E-1,9.935766220E0,9.949962102E0
9.481358858E0,1.406149566E-1,4.902345538E-1,9.990861893E0,1.000387044E1
9.483869796E0,8.312346786E-2,5.309576988E-1,9.978884697E0,9.993346055E0
9.486380785E0,9.749633819E-2,4.974210262E-1,9.959720612E0,9.972610886E0
9.488891723E0,7.593703270E-2,5.070029497E-1,9.950139046E0,9.963337064E0
9.491402660E0,7.114607096E-2,4.926300645E-1,9.954930305E0,9.967365927E0
9.493913650E0,9.749633819E-2,5.213758349E-1,9.938161850E0,9.952306228E0
9.496424587E0,1.118692085E-1,4.806526303E-1,9.940556526E0,9.952798889E0
9.498940837E0,1.094737351E-1,5.189803243E-1,9.952533722E0,9.966657040E0
9.501451775E0,8.312346786E-2,5.070029497E-1,9.974094391E0,9.987317979E0
9.503962765E0,6.875059754E-2,5.141893625E-1,9.935766220E0,9.949299861E0
9.506473702E0,6.156416237E-2,5.141893625E-1,9.954930305E0,9.968390955E0
9.508984640E0,1.070782542E-1,5.429351330E-1,1.000044346E1,1.001574329E1
9.511495629E0,1.046827734E-1,5.237712860E-1,9.918997765E0,9.933368588E0
9.514006567E0,8.072798699E-2,5.381441116E-1,9.938161850E0,9.953048631E0
9.516517556E0,8.072798699E-2,4.998164773E-1,9.983675957E0,9.996505346E0
9.519028494E0,8.312346786E-2,4.950255156E-1,9.971697807E0,9.984323559E0
9.521539431E0,8.312346786E-2,5.309576988E-1,9.921393394E0,9.935938430E0
9.524050421E0,1.070782542E-1,5.189803243E-1,9.962116241E0,9.976199995E0
9.526561358E0,7.354155183E-2,5.046074390E-1,9.923789024E0,9.936882088E0
9.529075160E0,1.573833078E-1,5.357487202E-1,9.952533722E0,9.968185576E0
9.531586202E0,1.022872925E-1,4.998164773E-1,9.950139046E0,9.963209635E0
9.534097192E0,9.030990303E-2,5.070029497E-1,9.947744370E0,9.961065501E0
9.536608233E0,1.142646894E-1,5.141893625E-1,9.914206505E0,9.928189046E0
9.539119275E0,9.270538390E-2,5.165848136E-1,9.930974960E0,9.944833725E0
9.541630317E0,8.072798699E-2,5.237712860E-1,9.938161850E0,9.952281865E0
9.544141306E0,6.635511667E-2,5.309576988E-1,9.942953110E0,9.957340791E0
9.546652348E0,8.791442215E-2,5.213758349E-1,9.976489067E0,9.990490269E0
9.549163390E0,8.551894873E-2,5.261667371E-1,9.952533722E0,9.966799507E0
9.551674431E0,1.046827734E-1,5.165848136E-1,9.998048782E0,1.001193277E1
9.554185421E0,9.270538390E-2,5.093984008E-1,9.986070633E0,9.999484372E0
9.556696462E0,1.190556437E-1,4.998164773E-1,9.976489067E0,9.989710950E0
9.559207921E0,8.791442215E-2,4.782571793E-1,9.969303131E0,9.981155434E0
9.561718962E0,6.395963579E-2,4.926300645E-1,9.916602135E0,9.929036867E0
9.564229952E0,9.270538390E-2,4.974210262E-1,9.957324982E0,9.970172654E0
9.566740994E0,1.046827734E-1,5.093984008E-1,9.983675957E0,9.997211152E0
9.569252035E0,1.022872925E-1,5.597034693E-1,9.909416199E0,9.925737255E0
9.571763077E0,9.510086477E-2,5.333532095E-1,9.909416199E0,9.924214791E0
9.574274067E0,1.214511245E-1,4.782571793E-1,9.974094391E0,9.986292566E0
9.576785108E0,1.214511245E-1,5.333532095E-1,9.947744370E0,9.962772408E0
9.579296150E0,7.593703270E-2,5.141893625E-1,9.957324982E0,9.970881502E0
9.581807192E0,9.270538390E-2,5.237712860E-1,9.926183701E0,9.940425218E0
9.584318181E0,1.214511245E-1,4.758616686E-1,9.933370590E0,9.945503808E0
9.586829223E0,1.094737351E-1,5.381441116E-1,9.990861893E0,1.000594348E1
9.589343858E0,8.551894873E-2,5.620989203E-1,9.978884697E0,9.995069208E0
9.591854900E0,1.214511245E-1,5.357487202E-1,9.942953110E0,9.958116971E0
9.594365890E0,1.238466054E-1,5.093984008E-1,9.930974960E0,9.944802078E0
9.596876931E0,7.833251357E-2,4.830481410E-1,9.926183701E0,9.938238996E0
9.599387973E0,7.114607096E-2,5.189803243E-1,9.971697807E0,9.985447386E0
9.601899015E0,8.312346786E-2,5.405396223E-1,9.954930305E0,9.969941323E0
9.604410004E0,9.270538390E-2,5.285622478E-1,9.930974960E0,9.945463086E0
9.606921046E0,1.070782542E-1,5.022119284E-1,9.966906548E0,9.980125686E0
9.609432087E0,1.166601628E-1,4.878390431E-1,9.950139046E0,9.962773889E0
9.611943129E0,1.022872925E-1,4.998164773E-1,9.957324982E0,9.970386151E0
9.614454119E0,9.989181161E-2,5.046074390E-1,9.911810875E0,9.925149967E0
9.616965160E0,7.114607096E-2,4.878390431E-1,9.962116241E0,9.974307430E0
9.619476567E0,8.312346786E-2,5.093984008E-1,9.959720612E0,9.973085325E0
9.621987608E0,1.094737351E-1,5.165848136E-1,9.933370590E0,9.947396426E0
9.624498598E0,1.286375523E-1,5.093984008E-1,9.971697807E0,9.985529105E0
9.627009640E0,9.749633819E-2,5.357487202E-1,9.976489067E0,9.991339566E0
9.629520681E0,7.354155183E-2,5.477260947E-1,9.959720612E0,9.975041198E0
9.632031723E0,6.395963579E-2,5.165848136E-1,9.909416199E0,9.923078157E0
9.634542712E0,1.070782542E-1,5.189803243E-1,9.962116241E0,9.976199995E0
9.637053754E0,6.635511667E-2,4.878390431E-1,9.962116241E0,9.974274407E0
9.639564796E0,7.354155183E-2,5.405396223E-1,9.952533722E0,9.967473046E0
9.642075837E0,8.791442215E-2,5.093984008E-1,9.969303131E0,9.982696058E0
9.644586827E0,1.358239949E-1,4.974210262E-1,9.995653152E0,1.000894389E1
9.647097869E0,1.094737351E-1,5.309576988E-1,9.923789024E0,9.938585874E0
9.649611462E0,1.046827734E-1,4.758616686E-1,9.940556526E0,9.952490485E0
9.652122504E0,6.635511667E-2,5.093984008E-1,9.935766220E0,9.949037145E0
9.654633494E0,9.270538390E-2,5.237712860E-1,9.962116241E0,9.976306464E0
9.657144535E0,1.621742547E-1,5.141893625E-1,9.969303131E0,9.983871800E0
9.659655577E0,1.142646894E-1,5.453305840E-1,9.969303131E0,9.984860880E0
9.662166619E0,1.142646894E-1,5.117939115E-1,9.954930305E0,9.968732458E0
9.664677608E0,9.030990303E-2,5.189803243E-1,1.003398132E1,1.004779964E1
9.667188650E0,9.030990303E-2,5.093984008E-1,1.001481724E1,1.002817067E1
9.669699692E0,9.270538390E-2,5.070029497E-1,9.957324982E0,9.970655298E0
9.672210733E0,6.875059754E-2,5.022119284E-1,9.959720612E0,9.972611400E0
9.674721723E0,7.354155183E-2,4.902345538E-1,1.002439880E1,1.003664833E1
9.677232765E0,1.118692085E-1,4.758616686E-1,9.976489067E0,9.988457997E0
9.679746098E0,1.022872925E-1,4.830481410E-1,1.004116726E1,1.005329986E1
9.682257140E0,7.354155183E-2,4.830481410E-1,9.969303131E0,9.981269898E0
9.684768129E0,8.791442215E-2,5.213758349E-1,9.950139046E0,9.964177273E0
9.687279171E0,9.270538390E-2,5.213758349E-1,9.952533722E0,9.966611989E0
9.689790212E0,9.030990303E-2,5.165848136E-1,9.969303131E0,9.983086730E0
9.692301254E0,8.791442215E-2,4.974210262E-1,9.954930305E0,9.967737658E0
9.694812244E0,8.551894873E-2,5.357487202E-1,9.928580284E0,9.943392109E0
9.697323285E0,1.238466054E-1,5.405396223E-1,9.950139046E0,9.965580168E0
