"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.228985621E1,-9.622192383E-2,-6.022644043E-2,-4.234313965E-2,1.211561976E-1
2.229486110E1,-8.078002930E-2,-5.117797852E-2,-4.287719727E-2,1.048000604E-1
2.229986598E1,-6.159973145E-2,-3.732299805E-2,-4.234313965E-2,8.354923442E-2
2.230484034E1,-3.762817383E-2,-2.241516113E-2,-3.861999512E-2,5.839368919E-2
2.230984523E1,-8.346557617E-3,-1.176452637E-2,-3.701782227E-2,3.972893492E-2
2.231485011E1,1.296997070E-2,4.882812500E-4,-3.329467773E-2,3.573505456E-2
2.231982447E1,3.320312500E-2,1.541137695E-2,-3.062438965E-2,4.772642131E-2
2.232482936E1,4.971313477E-2,3.778076172E-2,-3.010559082E-2,6.931903291E-2
2.232980372E1,5.770874023E-2,5.641174316E-2,-3.010559082E-2,8.613321116E-2
2.233480861E1,6.143188477E-2,6.919860840E-2,-3.115844727E-2,9.763796754E-2
2.233981349E1,6.356811523E-2,7.984924316E-2,-3.436279297E-2,1.076921931E-1
2.234481837E1,6.410217285E-2,8.464050293E-2,-4.075622559E-2,1.137285066E-1
2.234979274E1,6.089782715E-2,8.412170410E-2,-4.661560059E-2,1.138333021E-1
2.235479762E1,5.610656738E-2,8.038330078E-2,-5.033874512E-2,1.101971470E-1
2.235980250E1,4.812622070E-2,7.398986816E-2,-5.247497559E-2,1.026852315E-1
2.236480738E1,3.533935547E-2,5.908203125E-2,-5.513000488E-2,8.819792458E-2
2.236978175E1,2.041625977E-2,4.096984863E-2,-5.726623535E-2,7.331284929E-2
2.237478663E1,3.372192383E-3,1.860046387E-2,-6.045532227E-2,6.334188920E-2
2.237979152E1,-1.100158691E-2,-3.768920898E-3,-6.259155273E-2,6.366272185E-2
2.238476588E1,-2.378845215E-2,-2.986145020E-2,-6.365966797E-2,7.423038454E-2
2.238977076E1,-3.390502930E-2,-5.596923828E-2,-6.419372559E-2,9.166755724E-2
2.239477565E1,-4.083251953E-2,-7.566833496E-2,-6.578063965E-2,1.082593373E-1
2.239978053E1,-4.455566406E-2,-8.952331543E-2,-6.738281250E-2,1.205822318E-1
2.240475489E1,-4.934692383E-2,-9.484863281E-2,-6.205749512E-2,1.236224686E-1
2.240975978E1,-4.934692383E-2,-8.473205566E-2,-6.045532227E-2,1.151932556E-1
2.241476466E1,-4.615783691E-2,-7.247924805E-2,-5.833435059E-2,1.038589609E-1
2.241973903E1,-3.976440430E-2,-5.810546875E-2,-5.459594727E-2,8.909641298E-2
2.242474391E1,-2.911376953E-2,-3.520202637E-2,-4.873657227E-2,6.679856071E-2
2.242974879E1,-2.058410645E-2,-6.439208984E-3,-4.180908203E-2,4.704432156E-2
2.243472316E1,-1.100158691E-2,1.966857910E-2,-3.489685059E-2,4.154128187E-2
2.243972804E1,7.171630859E-4,3.724670410E-2,-2.850341797E-2,4.690710101E-2
2.244473292E1,1.403808594E-2,5.162048340E-2,-2.583312988E-2,5.940616772E-2
2.244970729E1,2.522277832E-2,5.747985840E-2,-2.476501465E-2,6.747909764E-2
2.245471217E1,3.480529785E-2,6.494140625E-2,-2.371215820E-2,7.740194733E-2
2.245971705E1,3.799438477E-2,7.240295410E-2,-3.436279297E-2,8.869364451E-2
2.246472194E1,3.587341309E-2,7.345581055E-2,-5.140686035E-2,9.656771283E-2
2.246972682E1,3.373718262E-2,7.080078125E-2,-5.513000488E-2,9.586587273E-2
2.247470118E1,2.787780762E-2,5.961608887E-2,-4.873657227E-2,8.189324567E-2
2.247970607E1,2.148437500E-2,4.843139648E-2,-4.447937012E-2,6.917797988E-2
2.248471095E1,1.455688477E-2,3.564453125E-2,-4.501342773E-2,5.923380942E-2
2.248968531E1,9.765625000E-3,1.434326172E-2,-4.714965820E-2,5.024128638E-2
2.249469020E1,3.906250000E-3,-1.176452637E-2,-4.714965820E-2,4.875195523E-2
2.249969508E1,-1.953125000E-3,-3.039550781E-2,-4.661560059E-2,5.568407142E-2
2.250469996E1,-1.260375977E-2,-3.785705566E-2,-4.714965820E-2,6.176650947E-2
2.250967433E1,-2.272033691E-2,-4.158020020E-2,-4.766845703E-2,6.721166977E-2
2.251467921E1,-2.911376953E-2,-4.264831543E-2,-4.820251465E-2,7.063973955E-2
2.251968409E1,-3.230285645E-2,-4.211425781E-2,-4.820251465E-2,7.169775215E-2
2.252468898E1,-3.390502930E-2,-4.371643066E-2,-4.873657227E-2,7.372876506E-2
2.252966334E1,-2.539062500E-2,-3.625488281E-2,-4.927062988E-2,6.623213219E-2
2.253463771E1,-1.739501953E-2,-2.188110352E-2,-4.714965820E-2,5.481295161E-2
2.253964259E1,-1.367187500E-2,-9.094238281E-3,-4.554748535E-2,4.841692636E-2
2.254464747E1,-4.608154297E-3,-5.798339844E-4,-4.341125488E-2,4.365900072E-2
2.254965236E1,3.906250000E-3,1.274108887E-2,-4.022216797E-2,4.237236046E-2
2.255465724E1,1.455688477E-2,2.871704102E-2,-4.129028320E-2,5.235894218E-2
2.255963160E1,2.362060547E-2,3.990173340E-2,-3.808593750E-2,6.000516616E-2
2.256463648E1,3.160095215E-2,4.682922363E-2,-3.276062012E-2,6.530585420E-2
2.256964137E1,3.427124023E-2,4.789733887E-2,-2.636718750E-2,6.452830041E-2
2.257464625E1,3.799438477E-2,4.896545410E-2,-1.838684082E-2,6.464723416E-2
2.257962062E1,3.694152832E-2,4.310607910E-2,-1.039123535E-2,5.771298244E-2
2.258462550E1,3.427124023E-2,2.713012695E-2,-7.720947266E-3,4.438665027E-2
2.258959986E1,2.627563477E-2,1.060485840E-2,-8.789062500E-3,2.966681014E-2
2.259460475E1,1.509094238E-2,-2.700805664E-3,-9.323120117E-3,1.794300593E-2
2.259960963E1,6.042480469E-3,-1.815795898E-2,-9.323120117E-3,2.128717016E-2
2.260461451E1,-6.744384766E-3,-3.253173828E-2,-1.306152344E-2,3.569879712E-2
2.260961940E1,-2.111816406E-2,-5.010986328E-2,-1.625061035E-2,5.675436184E-2
2.261459376E1,-3.337097168E-2,-6.715393066E-2,-2.317810059E-2,7.848883042E-2
2.261959864E1,-4.190063477E-2,-6.822204590E-2,-2.903747559E-2,8.516504993E-2
2.262460353E1,-4.295349121E-2,-5.436706543E-2,-3.543090820E-2,7.782113766E-2
2.262957789E1,-3.869628906E-2,-4.052734375E-2,-4.075622559E-2,6.928880359E-2
2.263458278E1,-2.485656738E-2,-2.720642090E-2,-4.554748535E-2,5.858849462E-2
2.263958766E1,-1.153564453E-2,-1.016235352E-2,-4.447937012E-2,4.706122491E-2
2.264459254E1,1.831054688E-4,7.415771484E-3,-4.394531250E-2,4.456700220E-2
2.264956690E1,8.178710938E-3,2.339172363E-2,-4.022216797E-2,4.724284965E-2
2.265457179E1,1.829528809E-2,4.417419434E-2,-3.329467773E-2,5.826330386E-2
2.265957667E1,2.627563477E-2,5.908203125E-2,-2.903747559E-2,7.088208792E-2
2.266458155E1,3.320312500E-2,6.280517578E-2,-2.424621582E-2,7.506541545E-2
2.266955592E1,3.694152832E-2,5.694580078E-2,-1.731872559E-2,7.005311554E-2
2.267456080E1,3.373718262E-2,4.576110840E-2,-1.625061035E-2,5.913001665E-2
2.267956568E1,2.415466309E-2,3.245544434E-2,-1.464843750E-2,4.302766944E-2
2.268454005E1,8.712768555E-3,2.285766602E-2,-1.943969727E-2,3.124559267E-2
2.268954493E1,-9.399414062E-3,1.167297363E-2,-2.850341797E-2,3.220329384E-2
2.269454982E1,-2.857971191E-2,-5.371093750E-3,-3.489685059E-2,4.542508956E-2
2.269952418E1,-4.615783691E-2,-1.921081543E-2,-4.180908203E-2,6.517361950E-2
2.270452906E1,-6.106567383E-2,-3.253173828E-2,-5.352783203E-2,8.747890784E-2
2.270953395E1,-6.959533691E-2,-3.945922852E-2,-6.098937988E-2,1.005994339E-1
2.271453883E1,-7.225036621E-2,-3.520202637E-2,-6.419372559E-2,1.028597710E-1
2.271951319E1,-6.585693359E-2,-2.720642090E-2,-6.098937988E-2,9.379248104E-2
2.272451808E1,-5.308532715E-2,-2.560424805E-2,-5.619812012E-2,8.143622156E-2
2.272952296E1,-4.029846191E-2,-2.348327637E-2,-5.087280273E-2,6.901791332E-2
2.273449733E1,-2.485656738E-2,-1.335144043E-2,-4.341125488E-2,5.177496455E-2
2.273950221E1,-9.399414062E-3,1.022338867E-3,-3.915405273E-2,4.027944894E-2
2.274450709E1,7.644653320E-3,1.860046387E-2,-3.755187988E-2,4.259767204E-2
2.274951197E1,1.936340332E-2,3.671264648E-2,-3.755187988E-2,5.597234570E-2
2.275448634E1,2.680969238E-2,4.576110840E-2,-3.915405273E-2,6.592327732E-2
2.275949122E1,3.108215332E-2,4.576110840E-2,-3.861999512E-2,6.746616426E-2
2.276449611E1,2.894592285E-2,4.682922363E-2,-4.075622559E-2,6.849753689E-2
2.276950099E1,2.148437500E-2,4.682922363E-2,-4.341125488E-2,6.737278090E-2
2.277447535E1,1.243591309E-2,5.055236816E-2,-4.501342773E-2,6.882152670E-2
2.277948024E1,2.853393555E-3,4.522705078E-2,-4.661560059E-2,6.501263104E-2
2.278448512E1,-8.865356445E-3,3.245544434E-2,-4.873657227E-2,5.922165050E-2
2.278945948E1,-1.899719238E-2,1.806640625E-2,-4.714965820E-2,5.394792509E-2
2.279446437E1,-2.804565430E-2,2.624511719E-3,-4.766845703E-2,5.536902187E-2
2.279946925E1,-3.550720215E-2,-7.492065430E-3,-4.501342773E-2,5.781955660E-2
2.280447413E1,-3.923034668E-2,-1.762390137E-2,-4.447937012E-2,6.187112708E-2
2.280944850E1,-4.190063477E-2,-3.306579590E-2,-4.554748535E-2,7.016825118E-2
2.281445338E1,-4.083251953E-2,-4.106140137E-2,-4.447937012E-2,7.301881743E-2
2.281945826E1,-3.604125977E-2,-4.478454590E-2,-4.447937012E-2,7.268453978E-2
2.282446315E1,-3.816223145E-2,-4.106140137E-2,-4.447937012E-2,7.155982782E-2
2.282943751E1,-4.136657715E-2,-3.359985352E-2,-4.022216797E-2,6.676800624E-2
2.283444239E1,-3.976440430E-2,-2.774047852E-2,-3.222656250E-2,5.821763760E-2
2.283941676E1,-3.762817383E-2,-1.815795898E-2,-2.424621582E-2,4.830600296E-2
2.284442164E1,-3.176879883E-2,-6.958007812E-3,-1.678466797E-2,3.659775308E-2
2.284942653E1,-1.953125000E-2,1.556396484E-3,-1.092529297E-2,2.243332617E-2
2.285443141E1,-6.744384766E-3,7.949829102E-3,-1.252746582E-2,1.629797253E-2
2.285940577E1,7.644653320E-3,1.327514648E-2,-1.678466797E-2,2.272433316E-2
2.286441066E1,1.615905762E-2,2.020263672E-2,-2.476501465E-2,3.581295330E-2
2.286941554E1,2.468872070E-2,2.925109863E-2,-3.489685059E-2,5.179719956E-2
2.287438990E1,2.894592285E-2,3.085327148E-2,-4.608154297E-2,6.255636989E-2
2.287939479E1,3.001403809E-2,2.606201172E-2,-5.726623535E-2,6.971006131E-2
2.288439967E1,2.841186523E-2,2.445983887E-2,-6.578063965E-2,7.571400370E-2
2.288937403E1,2.627563477E-2,2.020263672E-2,-7.643127441E-2,8.330843427E-2
2.289437892E1,2.522277832E-2,1.593017578E-2,-8.229064941E-2,8.753119460E-2
2.289938380E1,2.415466309E-2,7.415771484E-3,-8.123779297E-2,8.507655624E-2
2.290438868E1,2.362060547E-2,-3.234863281E-3,-7.803344727E-2,8.159421692E-2
2.290936305E1,1.989746094E-2,-1.335144043E-2,-7.057189941E-2,7.452894002E-2
2.291436793E1,1.776123047E-2,-1.921081543E-2,-5.833435059E-2,6.393288039E-2
2.291937281E1,1.403808594E-2,-1.867675781E-2,-4.075622559E-2,4.697828289E-2
2.292437770E1,1.136779785E-2,-1.388549805E-2,-2.476501465E-2,3.058332609E-2
2.292935206E1,1.190185547E-2,-8.026123047E-3,-1.039123535E-2,1.772147248E-2
2.293435694E1,1.669311523E-2,-6.439208984E-3,-1.861572266E-3,1.798857860E-2
2.293936183E1,2.201843262E-2,1.022338867E-3,2.593994141E-4,2.204368027E-2
2.294433619E1,2.841186523E-2,1.060485840E-2,1.327514648E-3,3.035554979E-2
2.294934108E1,2.787780762E-2,1.646423340E-2,-8.087158203E-4,3.238668183E-2
2.295434596E1,2.308654785E-2,1.753234863E-2,-8.789062500E-3,3.029223597E-2
2.295935084E1,1.989746094E-2,1.274108887E-2,-1.464843750E-2,2.779965860E-2
2.296435572E1,1.722717285E-2,1.327514648E-2,-2.104187012E-2,3.026161424E-2
2.296933009E1,1.829528809E-2,1.753234863E-2,-2.850341797E-2,3.813850614E-2
2.297433497E1,1.936340332E-2,1.593017578E-2,-4.129028320E-2,4.830734287E-2
2.297933986E1,1.722717285E-2,8.483886719E-3,-5.194091797E-2,5.537698780E-2
2.298431422E1,1.296997070E-2,6.347656250E-3,-6.045532227E-2,6.215592385E-2
2.298931910E1,4.974365234E-3,1.113891602E-2,-6.259155273E-2,6.376928911E-2
2.299432398E1,-8.850097656E-4,1.487731934E-2,-6.471252441E-2,6.640654101E-2
2.299929835E1,-1.953125000E-3,1.487731934E-2,-6.471252441E-2,6.642936206E-2
2.300430323E1,-3.540039062E-3,1.753234863E-2,-6.312561035E-2,6.561065315E-2
2.300930812E1,-3.509521484E-4,1.806640625E-2,-5.938720703E-2,6.207542639E-2
2.301431300E1,5.508422852E-3,2.020263672E-2,-5.619812012E-2,5.997264341E-2
2.301928736E1,1.136779785E-2,2.445983887E-2,-5.247497559E-2,5.900113226E-2
2.302429225E1,1.296997070E-2,3.192138672E-2,-4.873657227E-2,5.968625090E-2
2.302929713E1,1.669311523E-2,3.671264648E-2,-5.033874512E-2,6.450168810E-2
2.303430201E1,1.562500000E-2,4.150390625E-2,-5.033874512E-2,6.708728731E-2
2.303927638E1,9.765625000E-3,4.469299316E-2,-5.247497559E-2,6.961647889E-2
2.304428126E1,6.576538086E-3,4.576110840E-2,-4.927062988E-2,6.756422770E-2
2.304928614E1,5.508422852E-3,4.364013672E-2,-4.608154297E-2,6.370488880E-2
2.305429103E1,9.765625000E-3,3.936767578E-2,-4.394531250E-2,5.980277434E-2
2.305926539E1,1.350402832E-2,3.564453125E-2,-4.287719727E-2,5.737024869E-2
2.306427028E1,1.350402832E-2,2.552795410E-2,-4.341125488E-2,5.213992973E-2
2.306927516E1,1.029968262E-2,1.434326172E-2,-4.608154297E-2,4.934897386E-2
2.307424952E1,4.974365234E-3,7.949829102E-3,-4.554748535E-2,4.650287641E-2
2.307925440E1,-1.953125000E-3,-1.632690430E-3,-4.608154297E-2,4.615180362E-2
2.308425929E1,-7.812500000E-3,-3.234863281E-3,-5.033874512E-2,5.104398845E-2
2.308923365E1,-1.260375977E-2,-6.439208984E-3,-5.406188965E-2,5.588386247E-2
2.309420802E1,-1.367187500E-2,-1.069641113E-2,-5.619812012E-2,5.881804215E-2
2.309921290E1,-1.046752930E-2,-1.495361328E-2,-5.619812012E-2,5.908814115E-2
2.310418727E1,-4.074096680E-3,-1.548767090E-2,-5.140686035E-2,5.384358369E-2
2.310919215E1,4.440307617E-3,-1.335144043E-2,-5.033874512E-2,5.226821743E-2
2.311419703E1,9.765625000E-3,-1.281738281E-2,-5.140686035E-2,5.387316609E-2
2.311920192E1,1.509094238E-2,-6.439208984E-3,-5.140686035E-2,5.396170166E-2
2.312420680E1,2.148437500E-2,1.220703125E-2,-5.033874512E-2,5.607654805E-2
2.312921168E1,1.722717285E-2,3.031921387E-2,-5.300903320E-2,6.345067230E-2
2.313418605E1,1.190185547E-2,5.003356934E-2,-4.927062988E-2,7.122223805E-2
2.313919093E1,6.576538086E-3,6.173706055E-2,-4.447937012E-2,7.637492955E-2
2.314419581E1,7.171630859E-4,6.707763672E-2,-3.808593750E-2,7.713923973E-2
2.314920069E1,-4.608154297E-3,6.280517578E-2,-3.062438965E-2,7.002555557E-2
2.315417506E1,-9.399414062E-3,5.003356934E-2,-2.583312988E-2,5.708815678E-2
2.315917994E1,-1.579284668E-2,3.297424316E-2,-2.476501465E-2,4.415903836E-2
2.316418483E1,-2.485656738E-2,1.593017578E-2,-2.743530273E-2,4.030279492E-2
2.316918971E1,-3.390502930E-2,1.022338867E-3,-3.062438965E-2,4.569955612E-2
2.317416407E1,-4.669189453E-2,-3.768920898E-3,-3.808593750E-2,6.037281189E-2
2.317916896E1,-5.361938477E-2,-5.905151367E-3,-4.394531250E-2,6.957801180E-2
2.318417384E1,-5.574035645E-2,-1.281738281E-2,-4.927062988E-2,7.549084453E-2
2.318917872E1,-5.734252930E-2,-2.134704590E-2,-5.566406250E-2,8.271849786E-2
2.319415309E1,-5.841064453E-2,-2.986145020E-2,-6.152343750E-2,8.993688322E-2
2.319915797E1,-5.734252930E-2,-4.264831543E-2,-6.365966797E-2,9.570578771E-2
2.320416285E1,-5.148315430E-2,-5.969238281E-2,-6.259155273E-2,1.006548470E-1
2.320913722E1,-4.243469238E-2,-7.566833496E-2,-5.833435059E-2,1.045432757E-1
2.321414210E1,-3.923034668E-2,-8.206176758E-2,-5.352783203E-2,1.055385361E-1
2.321914698E1,-3.123474121E-2,-8.366394043E-2,-5.352783203E-2,1.041176872E-1
2.322415187E1,-2.378845215E-2,-7.461547852E-2,-5.566406250E-2,9.608250592E-2
2.322912623E1,-1.419067383E-2,-5.329895020E-2,-5.726623535E-2,7.950833307E-2
2.323413111E1,-5.142211914E-3,-2.880859375E-2,-5.885314941E-2,6.572724407E-2
2.323910548E1,5.508422852E-3,-5.371093750E-3,-6.419372559E-2,6.465311883E-2
2.324411036E1,1.403808594E-2,1.327514648E-2,-6.791687012E-2,7.061160399E-2
2.324911525E1,1.776123047E-2,3.085327148E-2,-7.270812988E-2,8.095590047E-2
2.325412013E1,2.627563477E-2,4.150390625E-2,-7.324218750E-2,8.818957561E-2
2.325909449E1,3.320312500E-2,5.003356934E-2,-7.324218750E-2,9.471126438E-2
2.326409938E1,3.959655762E-2,5.429077148E-2,-7.270812988E-2,9.900427968E-2
2.326910426E1,4.492187500E-2,5.162048340E-2,-7.005310059E-2,9.792898479E-2
2.327407862E1,4.438781738E-2,3.990173340E-2,-6.578063965E-2,8.882296557E-2
2.327908351E1,3.852844238E-2,3.245544434E-2,-6.259155273E-2,8.034612133E-2
2.328408839E1,2.680969238E-2,2.020263672E-2,-5.780029297E-2,6.684145423E-2
2.328909327E1,1.029968262E-2,5.813598633E-3,-5.885314941E-2,6.002978083E-2
2.329406764E1,-7.812500000E-3,-6.958007812E-3,-6.312561035E-2,6.398665260E-2
2.329907252E1,-2.539062500E-2,-1.335144043E-2,-6.471252441E-2,7.078598460E-2
2.330407740E1,-3.709411621E-2,-2.027893066E-2,-6.951904297E-2,8.136403273E-2
2.330905177E1,-4.881286621E-2,-2.613830566E-2,-7.270812988E-2,9.139135124E-2
2.331405665E1,-5.520629883E-2,-3.039550781E-2,-7.324218750E-2,9.662318746E-2
2.331906153E1,-5.361938477E-2,-2.241516113E-2,-7.164001465E-2,9.224841229E-2
2.332406642E1,-5.308532715E-2,-7.492065430E-3,-6.791687012E-2,8.652678342E-2
2.332904078E1,-4.776000977E-2,-4.302978516E-3,-6.098937988E-2,7.758375226E-2
2.333404566E1,-3.604125977E-2,-6.958007812E-3,-5.406188965E-2,6.534580469E-2
2.333905055E1,-2.111816406E-2,-4.837036133E-3,-4.608154297E-2,5.092035324E-2
2.334402491E1,-5.676269531E-3,5.279541016E-3,-3.648376465E-2,3.729823953E-2
2.334902980E1,6.042480469E-3,2.232360840E-2,-2.796936035E-2,3.629242594E-2
2.335403468E1,1.296997070E-2,3.138732910E-2,-2.104187012E-2,3.995178177E-2
2.335903956E1,2.415466309E-2,3.511047363E-2,-1.943969727E-2,4.684116712E-2
2.336401393E1,3.054809570E-2,3.724670410E-2,-1.625061035E-2,5.083881838E-2
2.336901881E1,3.266906738E-2,4.150390625E-2,-1.571655273E-2,5.510764219E-2
2.337402369E1,3.160095215E-2,4.736328125E-2,-1.838684082E-2,5.983290485E-2
2.337902858E1,3.213500977E-2,4.469299316E-2,-2.264404297E-2,5.952205619E-2
2.338400294E1,2.627563477E-2,3.671264648E-2,-2.903747559E-2,5.367869580E-2
2.338900782E1,1.615905762E-2,2.713012695E-2,-3.169250488E-2,4.473895168E-2
2.339401271E1,1.251220703E-3,1.541137695E-2,-3.436279297E-2,3.768126369E-2
2.339901759E1,-1.153564453E-2,8.483886719E-3,-3.382873535E-2,3.673459901E-2
2.340399195E1,-2.644348145E-2,6.881713867E-3,-3.276062012E-2,4.265998039E-2
2.340899684E1,-3.550720215E-2,2.090454102E-3,-3.276062012E-2,4.835689851E-2
2.341397120E1,-3.976440430E-2,-7.492065430E-3,-3.329467773E-2,5.240109215E-2
2.341897608E1,-3.762817383E-2,-1.281738281E-2,-3.648376465E-2,5.395581387E-2
2.342395045E1,-3.230285645E-2,-1.548767090E-2,-3.968811035E-2,5.346483506E-2
2.342895533E1,-2.751159668E-2,-1.708984375E-2,-4.341125488E-2,5.416168167E-2
2.343396022E1,-2.111816406E-2,-1.708984375E-2,-4.980468750E-2,5.673223519E-2
2.343896510E1,-1.686096191E-2,-9.628295898E-3,-5.673217773E-2,5.996278937E-2
2.344393946E1,-1.153564453E-2,-6.958007812E-3,-5.992126465E-2,6.141695958E-2
2.344894435E1,-6.210327148E-3,-3.234863281E-3,-5.938720703E-2,5.979860251E-2
2.345394923E1,-4.074096680E-3,4.745483398E-3,-5.673217773E-2,5.707589567E-2
2.345895411E1,-1.953125000E-3,1.593017578E-2,-5.247497559E-2,5.487447731E-2
2.346395900E1,3.372192383E-3,2.445983887E-2,-5.087280273E-2,5.654818703E-2
2.346896388E1,1.083374023E-2,2.925109863E-2,-5.194091797E-2,6.058758667E-2
2.347393824E1,1.989746094E-2,3.511047363E-2,-4.980468750E-2,6.410273947E-2
2.347894313E1,2.575683594E-2,4.257202148E-2,-5.194091797E-2,7.192809305E-2
2.348391749E1,2.734375000E-2,4.310607910E-2,-5.459594727E-2,7.474310789E-2
2.348892237E1,2.947998047E-2,4.096984863E-2,-5.780029297E-2,7.673637738E-2
2.349392726E1,2.415466309E-2,4.150390625E-2,-6.524658203E-2,8.101319923E-2
2.349893214E1,1.509094238E-2,4.043579102E-2,-6.951904297E-2,8.182717808E-2
2.350390650E1,4.440307617E-3,4.043579102E-2,-6.898498535E-2,8.008556506E-2
2.350891139E1,-5.142211914E-3,3.350830078E-2,-6.898498535E-2,7.686466528E-2
2.351391627E1,-1.313781738E-2,2.499389648E-2,-7.005310059E-2,7.552968958E-2
2.351892115E1,-1.846313477E-2,1.327514648E-2,-6.419372559E-2,6.810250556E-2
2.352389552E1,-2.378845215E-2,1.556396484E-3,-6.205749512E-2,6.647891038E-2
2.352890040E1,-3.283691406E-2,-8.026123047E-3,-5.885314941E-2,6.787027901E-2
2.353390528E1,-4.455566406E-2,-1.123046875E-2,-5.566406250E-2,7.217907233E-2
2.353887965E1,-5.467224121E-2,-1.016235352E-2,-4.980468750E-2,7.465141851E-2
2.354388453E1,-6.213378906E-2,-9.094238281E-3,-4.766845703E-2,7.883904305E-2
2.354888942E1,-6.585693359E-2,-1.335144043E-2,-4.501342773E-2,8.088019127E-2
2.355386378E1,-5.841064453E-2,-1.867675781E-2,-3.968811035E-2,7.304636049E-2
2.355886866E1,-4.562377930E-2,-2.134704590E-2,-3.648376465E-2,6.219558416E-2
2.356387355E1,-3.176879883E-2,-2.401733398E-2,-3.276062012E-2,5.156885825E-2
2.356887843E1,-1.419067383E-2,-2.294921875E-2,-2.957153320E-2,4.003145564E-2
2.357385279E1,2.319335938E-3,-2.081298828E-2,-2.796936035E-2,3.494059128E-2
2.357885768E1,1.722717285E-2,-1.815795898E-2,-2.743530273E-2,3.713735040E-2
2.358386256E1,2.575683594E-2,-1.281738281E-2,-2.371215820E-2,3.728225243E-2
2.358883693E1,3.213500977E-2,-2.700805664E-3,-1.306152344E-2,3.479305388E-2
2.359384181E1,3.799438477E-2,7.949829102E-3,-3.997802734E-3,3.902249970E-2
2.359884669E1,4.438781738E-2,1.753234863E-2,-2.929687500E-3,4.781469073E-2
2.360385157E1,5.184936523E-2,2.925109863E-2,-6.134033203E-3,5.984655220E-2
2.360885646E1,5.877685547E-2,4.310607910E-2,-1.199340820E-2,7.386944317E-2
2.361383082E1,6.143188477E-2,6.015014648E-2,-2.104187012E-2,8.851371016E-2
2.361883570E1,5.824279785E-2,7.133483887E-2,-2.957153320E-2,9.672310124E-2
2.362381007E1,5.610656738E-2,7.772827148E-2,-3.062438965E-2,1.006354030E-1
2.362881495E1,5.291748047E-2,7.772827148E-2,-2.690124512E-2,9.780399233E-2
2.363381984E1,4.385375977E-2,6.973266602E-2,-2.636718750E-2,8.649292186E-2
2.363882472E1,3.373718262E-2,5.535888672E-2,-2.264404297E-2,6.866990980E-2
2.364379908E1,1.936340332E-2,3.778076172E-2,-2.157592773E-2,4.762192774E-2
2.364880397E1,1.831054688E-4,2.392578125E-2,-1.678466797E-2,2.922672775E-2
2.365380885E1,-1.686096191E-2,9.017944336E-3,-1.306152344E-2,2.315639763E-2
2.365878321E1,-2.751159668E-2,-4.302978516E-3,-1.358032227E-2,3.098110277E-2
2.366378810E1,-3.018188477E-2,-1.548767090E-2,-1.199340820E-2,3.598132791E-2
2.366879298E1,-2.804565430E-2,-1.867675781E-2,-1.358032227E-2,3.632912276E-2
2.367379786E1,-2.111816406E-2,-1.762390137E-2,-1.411437988E-2,3.091592587E-2
2.367880275E1,-1.899719238E-2,-1.867675781E-2,-1.678466797E-2,3.148713514E-2
2.368377711E1,-1.472473145E-2,-1.281738281E-2,-1.785278320E-2,2.645420357E-2
2.368878199E1,-7.278442383E-3,-1.632690430E-3,-1.785278320E-2,1.934846944E-2
2.369375636E1,-5.142211914E-3,1.060485840E-2,-1.890563965E-2,2.227843297E-2
2.369876124E1,-6.744384766E-3,1.753234863E-2,-2.157592773E-2,2.860752754E-2
2.370376612E1,-1.153564453E-2,1.913452148E-2,-2.104187012E-2,3.069138813E-2
2.370877101E1,-1.525878906E-2,2.339172363E-2,-2.210998535E-2,3.562098862E-2
2.371374537E1,-1.899719238E-2,2.285766602E-2,-2.690124512E-2,4.008794336E-2
2.371875026E1,-1.792907715E-2,1.699829102E-2,-3.010559082E-2,3.894535022E-2
2.372372462E1,-1.313781738E-2,7.949829102E-3,-3.276062012E-2,3.618093778E-2
2.372872950E1,-1.953125000E-3,-3.234863281E-3,-3.648376465E-2,3.667893293E-2
2.373373439E1,1.509094238E-2,-2.166748047E-3,-3.701782227E-2,4.003436654E-2
2.373873927E1,3.320312500E-2,9.552001953E-3,-3.436279297E-2,4.872873682E-2
2.374371363E1,5.610656738E-2,2.764892578E-2,-2.796936035E-2,6.851784526E-2
2.374871852E1,7.368469238E-2,5.322265625E-2,-1.678466797E-2,9.243273289E-2
2.375369288E1,8.486938477E-2,7.878112793E-2,-1.411437988E-2,1.166554513E-1
2.375869776E1,8.753967285E-2,9.902954102E-2,-1.039123535E-2,1.325821334E-1
2.376370265E1,8.380126953E-2,1.155395508E-1,-7.202148438E-3,1.429122511E-1
2.376867701E1,7.635498047E-2,1.309814453E-1,-6.668090820E-3,1.517586422E-1
2.377368190E1,6.729125977E-2,1.405792236E-1,-8.789062500E-3,1.561021441E-1
2.377868678E1,5.664062500E-2,1.522979736E-1,-8.255004883E-3,1.626990420E-1
2.378369166E1,4.812622070E-2,1.661376953E-1,-8.789062500E-3,1.731909771E-1
2.378866603E1,4.280090332E-2,1.778564453E-1,-8.789062500E-3,1.831449701E-1
2.379367091E1,3.640747070E-2,1.853179932E-1,-1.199340820E-2,1.892408633E-1
2.379867579E1,3.266906738E-2,1.927642822E-1,-1.464843750E-2,1.960609935E-1
