"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.558207799E0,-8.735656738E-2,-1.556396484E-3,9.816497803E0,9.816886609E0
1.563212682E0,-9.573364258E-2,-2.070617676E-2,9.850021362E0,9.850508338E0
1.568187047E0,-9.214782715E-2,-3.952026367E-3,9.812911987E0,9.813345429E0
1.573161412E0,-7.777404785E-2,-3.662109375E-4,9.806930542E0,9.807238938E0
1.578135778E0,-8.615112305E-2,-2.430725098E-2,9.791366577E0,9.791775748E0
1.583140660E0,-7.658386230E-2,-2.761840820E-3,9.792556763E0,9.792856614E0
1.588115026E0,-1.101074219E-1,-1.832580566E-2,9.842834473E0,9.843467374E0
1.593089391E0,-1.184844971E-1,-8.743286133E-3,9.852416992E0,9.853133289E0
1.598063756E0,-8.377075195E-2,5.630493164E-3,9.822479248E0,9.822838074E0
1.603068639E0,-9.214782715E-2,-1.556396484E-3,9.806930542E0,9.807363575E0
1.608043004E0,-7.179260254E-2,4.425048828E-3,9.799743652E0,9.800007623E0
1.613017369E0,-8.016967773E-2,-1.353454590E-2,9.805725098E0,9.806062158E0
1.617991735E0,-1.017150879E-1,-1.593017578E-2,9.800933838E0,9.801474574E0
1.622996617E0,-9.214782715E-2,-1.113891602E-2,9.815307617E0,9.815746478E0
1.627970983E0,-7.537841797E-2,-3.952026367E-3,9.810516357E0,9.810806732E0
1.632945348E0,-7.179260254E-2,-1.593017578E-2,9.834457397E0,9.834732343E0
1.637919713E0,-1.077117920E-1,4.425048828E-3,9.844039917E0,9.844630176E0
1.642894078E0,-1.136932373E-1,2.029418945E-3,9.799743652E0,9.800403355E0
1.647868444E0,-1.148834229E-1,-1.232910156E-2,9.785369873E0,9.786052001E0
1.652873326E0,-1.053161621E-1,-5.303955078E-2,9.838043213E0,9.838749867E0
1.657847692E0,-9.214782715E-2,-2.909851074E-2,9.829666138E0,9.830141114E0
1.662822057E0,-1.029205322E-1,-1.556396484E-3,9.773406982E0,9.773949002E0
1.667796422E0,-1.017150879E-1,-2.909851074E-2,9.828475952E0,9.829045336E0
1.672770787E0,-8.975219727E-2,-3.149414062E-2,9.808120728E0,9.808581933E0
1.677745153E0,-9.094238281E-2,-3.662109375E-4,9.797348022E0,9.797770100E0
1.682750035E0,-1.065063477E-1,-5.157470703E-3,9.823684692E0,9.824263389E0
1.687724401E0,-9.094238281E-2,-3.149414062E-2,9.847625732E0,9.848096007E0
1.692698766E0,-1.136932373E-1,-1.712036133E-2,9.812911987E0,9.813585529E0
1.697673131E0,-1.124877930E-1,-1.353454590E-2,9.824874878E0,9.825528131E0
1.702678014E0,-6.101989746E-2,-1.472473145E-2,9.802139282E0,9.802340269E0
1.707652379E0,-1.065063477E-1,-3.952026367E-3,9.797348022E0,9.797927714E0
1.712626744E0,-1.089019775E-1,-1.951599121E-2,9.823684692E0,9.824307683E0
1.717631627E0,-8.256530762E-2,-2.789306641E-2,9.830871582E0,9.831257860E0
1.722605992E0,-1.029205322E-1,-2.549743652E-2,9.851211548E0,9.851782159E0
1.727580358E0,-8.615112305E-2,-1.353454590E-2,9.879943848E0,9.880328721E0
1.732554723E0,-9.693908691E-2,-1.472473145E-2,9.833267212E0,9.833756051E0
1.737529088E0,-7.537841797E-2,-1.832580566E-2,9.805725098E0,9.806031941E0
1.742533971E0,-9.931945801E-2,-9.933471680E-3,9.809310913E0,9.809818735E0
1.747508336E0,-9.693908691E-2,-6.347656250E-3,9.793762207E0,9.794244006E0
1.752482701E0,-9.094238281E-2,-6.347656250E-3,9.829666138E0,9.830088870E0
1.757457067E0,-7.777404785E-2,-2.789306641E-2,9.858398438E0,9.858744676E0
1.762461949E0,-9.931945801E-2,-1.472473145E-2,9.833267212E0,9.833779804E0
1.767436315E0,-9.333801270E-2,2.029418945E-3,9.776992798E0,9.777438533E0
1.772410680E0,-7.658386230E-2,-9.933471680E-3,9.796142578E0,9.796446967E0
1.777385045E0,-1.005249023E-1,-4.226684570E-2,9.822479248E0,9.823084562E0
1.782359410E0,-8.016967773E-2,-1.113891602E-2,9.854812622E0,9.855145005E0
1.787364293E0,-1.077117920E-1,8.392333984E-4,9.828475952E0,9.829066185E0
1.792338658E0,-9.573364258E-2,-5.157470703E-3,9.799743652E0,9.800212609E0
1.797313024E0,-9.214782715E-2,-5.157470703E-3,9.826080322E0,9.826513742E0
1.802287389E0,-8.496093750E-2,-4.345703125E-2,9.838043213E0,9.838506042E0
1.807261754E0,-1.089019775E-1,-2.430725098E-2,9.839248657E0,9.839881332E0
1.812266637E0,-9.094238281E-2,-6.347656250E-3,9.796142578E0,9.796566757E0
1.817241002E0,-5.743408203E-2,-4.585266113E-2,9.833267212E0,9.833541844E0
1.822215367E0,-8.377075195E-2,-2.670288086E-2,9.829666138E0,9.830059357E0
1.827220250E0,-9.454345703E-2,-2.761840820E-3,9.805725098E0,9.806181254E0
1.832194615E0,-7.418823242E-2,-2.670288086E-2,9.817703247E0,9.818019861E0
1.837168981E0,-7.418823242E-2,-1.232910156E-2,9.870376587E0,9.870663092E0
1.842143346E0,-1.053161621E-1,1.040649414E-2,9.815307617E0,9.815878127E0
1.847117711E0,-1.089019775E-1,-3.268432617E-2,9.823684692E0,9.824342667E0
1.852092076E0,-1.172790527E-1,-2.909851074E-2,9.842834473E0,9.843576157E0
1.857096959E0,-1.089019775E-1,-1.951599121E-2,9.826080322E0,9.826703161E0
1.862071324E0,-9.454345703E-2,8.010864258E-3,9.821289062E0,9.821747374E0
1.867045690E0,-8.615112305E-2,1.161193848E-2,9.848815918E0,9.849199553E0
1.872020055E0,-9.573364258E-2,-9.933471680E-3,9.821289062E0,9.821760660E0
1.877024938E0,-1.244659424E-1,-1.951599121E-2,9.805725098E0,9.806534420E0
1.881999303E0,-8.615112305E-2,-1.832580566E-2,9.820098877E0,9.820493868E0
1.886973668E0,-8.615112305E-2,-2.070617676E-2,9.833267212E0,9.833666398E0
1.891978551E0,-9.454345703E-2,4.425048828E-3,9.802139282E0,9.802596215E0
1.896952916E0,-9.454345703E-2,-1.556396484E-3,9.805725098E0,9.806180988E0
1.901927281E0,-8.256530762E-2,-2.549743652E-2,9.820098877E0,9.820479067E0
1.906901647E0,-8.377075195E-2,8.392333984E-4,9.803329468E0,9.803687413E0
1.911876012E0,-8.377075195E-2,-8.743286133E-3,9.820098877E0,9.820460067E0
1.916850377E0,-9.573364258E-2,-9.933471680E-3,9.815307617E0,9.815779502E0
1.921824742E0,-1.029205322E-1,-9.933471680E-3,9.839248657E0,9.839791941E0
1.926799108E0,-7.179260254E-2,8.392333984E-4,9.818893433E0,9.819155927E0
1.931773473E0,-8.496093750E-2,2.029418945E-3,9.823684692E0,9.824052291E0
1.936778356E0,-1.184844971E-1,-7.537841797E-3,9.832061768E0,9.832778549E0
1.941752721E0,-7.897949219E-2,-2.430725098E-2,9.803329468E0,9.803677741E0
1.946757604E0,-9.214782715E-2,-1.232910156E-2,9.830871582E0,9.831311168E0
1.951731969E0,-9.931945801E-2,-3.952026367E-3,9.804534912E0,9.805038746E0
1.956675817E0,-8.975219727E-2,-3.387451172E-2,9.805725098E0,9.806194350E0
1.961680699E0,-1.017150879E-1,-3.268432617E-2,9.818893433E0,9.819474653E0
1.966655065E0,-8.975219727E-2,-4.345703125E-2,9.832061768E0,9.832567446E0
1.971629430E0,-9.454345703E-2,-2.430725098E-2,9.827270508E0,9.827755336E0
1.976634313E0,-7.658386230E-2,-3.952026367E-3,9.824874878E0,9.825174150E0
1.981608678E0,-9.454345703E-2,-1.472473145E-2,9.845230103E0,9.845695052E0
1.986583043E0,-1.112976074E-1,-8.743286133E-3,9.829666138E0,9.830300096E0
1.991557408E0,-1.017150879E-1,-2.430725098E-2,9.824874878E0,9.825431449E0
1.996531774E0,-1.184844971E-1,-2.549743652E-2,9.804534912E0,9.805283960E0
2.001506139E0,-1.148834229E-1,-3.627014160E-2,9.800933838E0,9.801674235E0
2.006511022E0,-8.975219727E-2,-1.472473145E-2,9.797348022E0,9.797770182E0
2.011485387E0,-1.077117920E-1,-1.113891602E-2,9.836853027E0,9.837449028E0
2.016459752E0,-8.496093750E-2,-1.113891602E-2,9.847625732E0,9.847998528E0
2.021434117E0,-7.897949219E-2,-1.712036133E-2,9.823684692E0,9.824017091E0
2.026439000E0,-9.454345703E-2,-8.743286133E-3,9.842834473E0,9.843292405E0
2.031443883E0,-9.693908691E-2,-1.712036133E-2,9.822479248E0,9.822972507E0
2.036418248E0,-8.975219727E-2,2.029418945E-3,9.832061768E0,9.832471621E0
2.041392614E0,-1.005249023E-1,-2.191162109E-2,9.815307617E0,9.815846830E0
2.046366979E0,-1.089019775E-1,-7.537841797E-3,9.850021362E0,9.850626239E0
2.051341344E0,-1.017150879E-1,1.400756836E-2,9.839248657E0,9.839784363E0
2.056315709E0,-9.812927246E-2,-7.537841797E-3,9.824874878E0,9.825367807E0
2.061290074E0,-9.573364258E-2,-2.430725098E-2,9.792556763E0,9.793054872E0
2.066264440E0,-8.615112305E-2,-1.593017578E-2,9.812911987E0,9.813303086E0
2.071269322E0,-6.939697266E-2,-1.113891602E-2,9.832061768E0,9.832312984E0
2.076243688E0,-1.208801270E-1,-5.157470703E-3,9.788970947E0,9.789718628E0
2.081218053E0,-9.931945801E-2,-1.712036133E-2,9.834457397E0,9.834973806E0
2.086192418E0,-8.016967773E-2,-3.028869629E-2,9.810516357E0,9.810890672E0
2.091166783E0,-7.179260254E-2,-1.353454590E-2,9.780593872E0,9.780866723E0
2.096141149E0,-7.179260254E-2,-1.232910156E-2,9.836853027E0,9.837122733E0
2.101115514E0,-6.460571289E-2,-1.113891602E-2,9.856002808E0,9.856220844E0
2.106120397E0,-6.700134277E-2,-3.268432617E-2,9.814102173E0,9.814385304E0
2.111094762E0,-1.053161621E-1,-2.070617676E-2,9.833267212E0,9.833852973E0
2.116069127E0,-8.137512207E-2,-2.430725098E-2,9.834457397E0,9.834824099E0
2.121043492E0,-1.053161621E-1,-2.430725098E-2,9.836853027E0,9.837446814E0
2.126017858E0,-1.053161621E-1,-4.226684570E-2,9.833267212E0,9.833922007E0
2.130992223E0,-9.214782715E-2,-2.789306641E-2,9.809310913E0,9.809783373E0
2.135966588E0,-9.333801270E-2,2.029418945E-3,9.790161133E0,9.790606269E0
2.140971471E0,-1.065063477E-1,-2.191162109E-2,9.796142578E0,9.796746048E0
2.145945836E0,-7.897949219E-2,-2.310180664E-2,9.803329468E0,9.803674827E0
2.150920201E0,-9.333801270E-2,-2.789306641E-2,9.824874878E0,9.825357824E0
2.155894567E0,-9.214782715E-2,-3.028869629E-2,9.838043213E0,9.838521377E0
2.160868932E0,-5.981445312E-2,-1.472473145E-2,9.806930542E0,9.807124005E0
2.165873815E0,-8.615112305E-2,-1.472473145E-2,9.832061768E0,9.832450225E0
2.170848180E0,-9.214782715E-2,-1.712036133E-2,9.839248657E0,9.839695039E0
2.175822545E0,-8.735656738E-2,6.820678711E-3,9.818893433E0,9.819284390E0
2.180796910E0,-9.214782715E-2,-1.951599121E-2,9.824874878E0,9.825326379E0
2.185801793E0,-1.065063477E-1,-9.933471680E-3,9.814102173E0,9.814685106E0
2.190776158E0,-1.101074219E-1,-6.347656250E-3,9.836853027E0,9.837471292E0
2.195781041E0,-1.077117920E-1,-1.472473145E-2,9.808120728E0,9.808723202E0
2.200755406E0,-1.077117920E-1,-3.662109375E-4,9.823684692E0,9.824275184E0
2.205729772E0,-7.179260254E-2,-1.593017578E-2,9.826080322E0,9.826355502E0
2.210704137E0,-8.496093750E-2,-1.353454590E-2,9.835647583E0,9.836023837E0
2.215678502E0,-1.017150879E-1,-1.556396484E-3,9.832061768E0,9.832588010E0
2.220652867E0,-1.112976074E-1,-2.070617676E-2,9.836853027E0,9.837504429E0
2.225627233E0,-9.094238281E-2,-1.472473145E-2,9.818893433E0,9.819325617E0
2.230601598E0,-1.005249023E-1,-1.832580566E-2,9.798538208E0,9.799070982E0
2.235606481E0,-1.077117920E-1,3.195190430E-2,9.834457397E0,9.835099138E0
2.240580846E0,-7.537841797E-2,-3.952026367E-3,9.853607178E0,9.853896282E0
2.245585729E0,-8.735656738E-2,-1.832580566E-2,9.821289062E0,9.821694653E0
2.250560094E0,-1.053161621E-1,-1.353454590E-2,9.824874878E0,9.825448643E0
2.255534459E0,-7.298278809E-2,-8.743286133E-3,9.805725098E0,9.806000593E0
2.260508824E0,-7.179260254E-2,-2.310180664E-2,9.815307617E0,9.815597358E0
2.265513707E0,-8.615112305E-2,-6.347656250E-3,9.828475952E0,9.828855572E0
2.270488072E0,-9.094238281E-2,-9.933471680E-3,9.792556763E0,9.792984077E0
2.275462438E0,-8.735656738E-2,-1.951599121E-2,9.790161133E0,9.790570313E0
2.280436803E0,-1.316528320E-1,-1.832580566E-2,9.804534912E0,9.805435898E0
2.285411168E0,-8.615112305E-2,-8.743286133E-3,9.817703247E0,9.818085124E0
2.290385533E0,-6.101989746E-2,-1.113891602E-2,9.829666138E0,9.829861844E0
2.295390416E0,-6.341552734E-2,-3.866577148E-2,9.798538208E0,9.798819704E0
2.300364781E0,-1.017150879E-1,-2.310180664E-2,9.840438843E0,9.840991630E0
2.305339147E0,-8.496093750E-2,-1.556396484E-3,9.817703247E0,9.818070983E0
2.310313512E0,-1.077117920E-1,-1.353454590E-2,9.788970947E0,9.789572882E0
2.315287877E0,-9.812927246E-2,-1.232910156E-2,9.839248657E0,9.839745703E0
2.320262242E0,-8.975219727E-2,-3.952026367E-3,9.834457397E0,9.834867736E0
2.325236608E0,-1.041107178E-1,-3.952026367E-3,9.820098877E0,9.820651537E0
2.330241490E0,-8.377075195E-2,9.216308594E-3,9.785369873E0,9.785732779E0
2.335215856E0,-9.573364258E-2,-2.789306641E-2,9.835647583E0,9.836153025E0
2.340190221E0,-9.931945801E-2,-2.549743652E-2,9.844039917E0,9.844573955E0
2.345164586E0,-9.693908691E-2,-2.789306641E-2,9.838043213E0,9.838560335E0
2.350138951E0,-8.016967773E-2,-1.556396484E-3,9.796142578E0,9.796470743E0
2.355113317E0,-1.017150879E-1,-2.549743652E-2,9.781784058E0,9.782346111E0
2.360087682E0,-1.196746826E-1,-9.933471680E-3,9.821289062E0,9.822023190E0
2.365092565E0,-7.537841797E-2,-1.556396484E-3,9.829666138E0,9.829955275E0
2.370066930E0,-6.820678711E-2,-1.472473145E-2,9.799743652E0,9.799992073E0
2.375041295E0,-9.094238281E-2,-2.310180664E-2,9.802139282E0,9.802588368E0
2.380015660E0,-8.615112305E-2,-3.627014160E-2,9.832061768E0,9.832506097E0
2.385020543E0,-7.418823242E-2,2.029418945E-3,9.812911987E0,9.813192635E0
2.389994908E0,-8.496093750E-2,8.010864258E-3,9.803329468E0,9.803700892E0
2.394969274E0,-1.017150879E-1,-1.951599121E-2,9.830871582E0,9.831417136E0
2.399974156E0,-9.094238281E-2,-1.832580566E-2,9.812911987E0,9.813350499E0
2.404948522E0,-9.812927246E-2,-1.712036133E-2,9.818893433E0,9.819398694E0
2.409922887E0,-8.975219727E-2,-2.549743652E-2,9.847625732E0,9.848067736E0
2.414897252E0,-8.377075195E-2,-4.226684570E-2,9.826080322E0,9.826528305E0
2.419871617E0,-7.658386230E-2,-4.585266113E-2,9.842834473E0,9.843239203E0
2.424845983E0,-1.053161621E-1,-2.549743652E-2,9.800933838E0,9.801532824E0
2.429850865E0,-7.897949219E-2,-2.430725098E-2,9.806930542E0,9.807278688E0
2.434825231E0,-9.812927246E-2,-2.670288086E-2,9.842834473E0,9.843359836E0
2.439799596E0,-1.101074219E-1,-3.662109375E-4,9.830871582E0,9.831488180E0
2.444773961E0,-1.077117920E-1,8.010864258E-3,9.822479248E0,9.823073072E0
2.449778844E0,-9.931945801E-2,-1.832580566E-2,9.810516357E0,9.811036204E0
2.454753209E0,-9.931945801E-2,-1.832580566E-2,9.798538208E0,9.799058690E0
2.459758092E0,-8.377075195E-2,4.425048828E-3,9.828475952E0,9.828833942E0
2.464732457E0,-1.005249023E-1,-3.507995605E-2,9.829666138E0,9.830242735E0
2.469706822E0,-1.089019775E-1,-1.353454590E-2,9.833267212E0,9.833879544E0
2.474681188E0,-9.454345703E-2,-3.952026367E-3,9.799743652E0,9.800200495E0
2.479655553E0,-1.053161621E-1,-3.387451172E-2,9.805725098E0,9.806349151E0
2.484629918E0,-7.537841797E-2,-3.987121582E-2,9.827270508E0,9.827640472E0
2.489604283E0,-9.931945801E-2,-1.232910156E-2,9.804534912E0,9.805045701E0
2.494609166E0,-9.812927246E-2,-4.585266113E-2,9.832061768E0,9.832658360E0
2.499583531E0,-9.214782715E-2,-3.627014160E-2,9.804534912E0,9.805035012E0
2.504557897E0,-9.931945801E-2,-2.191162109E-2,9.826080322E0,9.826606687E0
2.509532262E0,-1.017150879E-1,-2.430725098E-2,9.858398438E0,9.858953117E0
2.514506627E0,-1.089019775E-1,-1.353454590E-2,9.835647583E0,9.836259767E0
2.519511510E0,-1.005249023E-1,-3.952026367E-3,9.841644287E0,9.842158460E0
2.524485875E0,-1.232757568E-1,-1.832580566E-2,9.853607178E0,9.854395322E0
2.529460240E0,-1.184844971E-1,-1.113891602E-2,9.799743652E0,9.800466229E0
2.534434606E0,-8.256530762E-2,3.234863281E-3,9.809310913E0,9.809658918E0
2.539439489E0,-9.693908691E-2,-2.070617676E-2,9.844039917E0,9.844538985E0
2.544413854E0,-8.735656738E-2,-1.472473145E-2,9.791366577E0,9.791767330E0
2.549388219E0,-9.214782715E-2,-3.747558594E-2,9.799743652E0,9.800248532E0
2.554362584E0,-8.854675293E-2,-2.191162109E-2,9.803329468E0,9.803753837E0
2.559336949E0,-8.854675293E-2,-1.712036133E-2,9.818893433E0,9.819307607E0
2.564341832E0,-9.812927246E-2,-3.028869629E-2,9.832061768E0,9.832598098E0
2.569316197E0,-9.812927246E-2,-2.430725098E-2,9.818893433E0,9.819413854E0
2.574290563E0,-1.041107178E-1,-3.662109375E-4,9.844039917E0,9.844590447E0
2.579264928E0,-1.029205322E-1,-7.537841797E-3,9.817703247E0,9.818245592E0
2.584239293E0,-8.496093750E-2,6.820678711E-3,9.838043213E0,9.838412430E0
2.589244176E0,-9.094238281E-2,-3.149414062E-2,9.787765503E0,9.788238654E0
2.594249059E0,-1.112976074E-1,-2.310180664E-2,9.757843018E0,9.758505070E0
2.599223424E0,-1.029205322E-1,-7.537841797E-3,9.812911987E0,9.813454597E0
2.604197789E0,-7.179260254E-2,-7.537841797E-3,9.817703247E0,9.817968631E0
2.609172155E0,-1.029205322E-1,-2.191162109E-2,9.809310913E0,9.809875297E0
2.614146520E0,-8.016967773E-2,-5.157470703E-3,9.839248657E0,9.839576613E0
2.619120885E0,-1.017150879E-1,-2.430725098E-2,9.815307617E0,9.815864731E0
2.624125768E0,-9.333801270E-2,-2.070617676E-2,9.817703247E0,9.818168759E0
2.629100133E0,-9.812927246E-2,-1.232910156E-2,9.785369873E0,9.785869655E0
2.634074498E0,-8.496093750E-2,-1.556396484E-3,9.809310913E0,9.809678964E0
2.639048864E0,-1.005249023E-1,-4.704284668E-2,9.814102173E0,9.814729734E0
2.644023229E0,-1.053161621E-1,1.040649414E-2,9.823684692E0,9.824254716E0
2.648997594E0,-7.897949219E-2,-7.537841797E-3,9.816497803E0,9.816818410E0
2.654002477E0,-1.172790527E-1,-5.422973633E-2,9.847625732E0,9.848473374E0
2.658976842E0,-1.101074219E-1,-1.353454590E-2,9.818893433E0,9.819520104E0
2.663981725E0,-8.256530762E-2,-2.789306641E-2,9.798538208E0,9.798925761E0
2.668956090E0,-1.089019775E-1,-1.951599121E-2,9.822479248E0,9.823102315E0
2.673930455E0,-1.053161621E-1,-1.232910156E-2,9.828475952E0,9.829047921E0
2.678904821E0,-1.101074219E-1,-1.353454590E-2,9.818893433E0,9.819520104E0
2.683879186E0,-1.196746826E-1,-1.951599121E-2,9.823684692E0,9.824433003E0
2.688853551E0,-9.931945801E-2,-6.347656250E-3,9.814102173E0,9.814606773E0
2.693827916E0,-6.341552734E-2,-5.157470703E-3,9.828475952E0,9.828681889E0
2.698802281E0,-8.137512207E-2,-2.549743652E-2,9.820098877E0,9.820469133E0
2.703807164E0,-1.017150879E-1,-1.712036133E-2,9.827270508E0,9.827811796E0
2.708781530E0,-8.854675293E-2,-3.987121582E-2,9.816497803E0,9.816978117E0
2.713755895E0,-7.537841797E-2,-8.743286133E-3,9.788970947E0,9.789265067E0
2.718730260E0,-6.221008301E-2,4.425048828E-3,9.796142578E0,9.796341107E0
2.723735143E0,-1.065063477E-1,-2.549743652E-2,9.830871582E0,9.831481566E0
2.728709508E0,-1.089019775E-1,-1.472473145E-2,9.817703247E0,9.818318263E0
2.733683873E0,-8.496093750E-2,-1.712036133E-2,9.784179688E0,9.784563538E0
2.738658239E0,-7.777404785E-2,-1.712036133E-2,9.788970947E0,9.789294873E0
2.743632604E0,-1.065063477E-1,-2.430725098E-2,9.816497803E0,9.817105661E0
2.748606969E0,-1.112976074E-1,-7.537841797E-3,9.812911987E0,9.813546028E0
2.753611852E0,-9.573364258E-2,-1.232910156E-2,9.812911987E0,9.813386704E0
2.758616735E0,-9.693908691E-2,-1.593017578E-2,9.823684692E0,9.824175889E0
2.763591100E0,-8.256530762E-2,8.392333984E-4,9.842834473E0,9.843180796E0
2.768565465E0,-8.496093750E-2,-2.310180664E-2,9.818893433E0,9.819288177E0
2.773539830E0,-1.101074219E-1,-1.593017578E-2,9.806930542E0,9.807561576E0
2.778514196E0,-9.812927246E-2,-1.712036133E-2,9.820098877E0,9.820604076E0
2.783519078E0,-9.812927246E-2,5.630493164E-3,9.822479248E0,9.822971019E0
2.788493444E0,-7.658386230E-2,-3.662109375E-4,9.791366577E0,9.791666082E0
2.793467809E0,-8.256530762E-2,-2.310180664E-2,9.793762207E0,9.794137476E0
2.798442174E0,-8.377075195E-2,-2.191162109E-2,9.830871582E0,9.831252907E0
2.803447057E0,-8.137512207E-2,-2.789306641E-2,9.820098877E0,9.820475645E0
2.808421422E0,-7.418823242E-2,-1.472473145E-2,9.809310913E0,9.809602505E0
2.813395787E0,-9.812927246E-2,-1.232910156E-2,9.792556763E0,9.793056178E0
2.818370153E0,-9.931945801E-2,-3.952026367E-3,9.786575317E0,9.787080076E0
2.823344518E0,-1.112976074E-1,-3.268432617E-2,9.838043213E0,9.838727036E0
2.828318883E0,-1.316528320E-1,1.280212402E-2,9.842834473E0,9.843723219E0
2.833293248E0,-8.016967773E-2,4.425048828E-3,9.787765503E0,9.788094825E0
2.838267614E0,-7.777404785E-2,-2.070617676E-2,9.812911987E0,9.813242034E0
2.843272496E0,-1.005249023E-1,-2.549743652E-2,9.838043213E0,9.838589819E0
2.848246862E0,-9.693908691E-2,-6.347656250E-3,9.839248657E0,9.839728229E0
2.853221227E0,-1.172790527E-1,8.010864258E-3,9.812911987E0,9.813616062E0
2.858195592E0,-1.077117920E-1,-2.310180664E-2,9.833267212E0,9.833884257E0
2.863200475E0,-9.094238281E-2,-2.670288086E-2,9.840438843E0,9.840895294E0
2.868174840E0,-9.931945801E-2,-3.952026367E-3,9.804534912E0,9.805038746E0
2.873149205E0,-8.016967773E-2,-3.149414062E-2,9.827270508E0,9.827647974E0
2.878123571E0,-1.017150879E-1,-3.028869629E-2,9.829666138E0,9.830239048E0
2.883097936E0,-1.065063477E-1,-7.537841797E-3,9.817703247E0,9.818283835E0
2.888102819E0,-7.298278809E-2,1.280212402E-2,9.820098877E0,9.820378421E0
2.893077184E0,-8.496093750E-2,-2.191162109E-2,9.814102173E0,9.814494380E0
2.898051549E0,-9.454345703E-2,-3.987121582E-2,9.814102173E0,9.814638538E0
2.903056432E0,-1.017150879E-1,6.820678711E-3,9.811706543E0,9.812236125E0
2.908030797E0,-8.496093750E-2,-8.743286133E-3,9.820098877E0,9.820470292E0
2.913005162E0,-9.094238281E-2,-2.191162109E-2,9.816497803E0,9.816943503E0
2.917979528E0,-8.496093750E-2,-8.743286133E-3,9.852416992E0,9.852787189E0
2.922984410E0,-6.581115723E-2,-3.662109375E-4,9.788970947E0,9.789192176E0
2.927958776E0,-1.124877930E-1,-9.933471680E-3,9.781784058E0,9.782435869E0
2.932933141E0,-7.777404785E-2,-2.761840820E-3,9.835647583E0,9.835955460E0
2.937907506E0,-6.221008301E-2,-2.070617676E-2,9.824874878E0,9.825093649E0
2.942912389E0,-9.693908691E-2,-4.106140137E-2,9.847625732E0,9.848188452E0
2.947856237E0,-8.137512207E-2,-2.191162109E-2,9.817703247E0,9.818064935E0
2.952861119E0,-9.214782715E-2,-3.952026367E-3,9.797348022E0,9.797782153E0
2.957835485E0,-1.029205322E-1,-3.952026367E-3,9.823684692E0,9.824224610E0
2.962809850E0,-1.220703125E-1,-1.472473145E-2,9.816497803E0,9.817267802E0
2.967784215E0,-1.053161621E-1,-2.789306641E-2,9.835647583E0,9.836250957E0
2.972758580E0,-6.700134277E-2,-3.627014160E-2,9.832061768E0,9.832356956E0
2.977763463E0,-8.854675293E-2,-2.430725098E-2,9.821289062E0,9.821718293E0
2.982737828E0,-8.854675293E-2,-2.191162109E-2,9.814102173E0,9.814526076E0
2.987712194E0,-7.537841797E-2,-2.789306641E-2,9.823684692E0,9.824013480E0
2.992717076E0,-9.454345703E-2,-2.191162109E-2,9.853607178E0,9.854085092E0
2.997691442E0,-8.615112305E-2,-1.113891602E-2,9.835647583E0,9.836031185E0
3.002665807E0,-8.016967773E-2,-1.113891602E-2,9.799743652E0,9.800077903E0
3.007640172E0,-1.029205322E-1,-1.712036133E-2,9.845230103E0,9.845782931E0
3.012614537E0,-1.029205322E-1,-2.430725098E-2,9.809310913E0,9.809880941E0
3.017588903E0,-9.094238281E-2,-6.347656250E-3,9.794952393E0,9.795376623E0
3.022563268E0,-9.333801270E-2,2.029418945E-3,9.851211548E0,9.851653925E0
3.027537633E0,-8.975219727E-2,-8.743286133E-3,9.835647583E0,9.836060964E0
3.032511998E0,-9.812927246E-2,-2.430725098E-2,9.802139282E0,9.802660593E0
3.037516881E0,-9.812927246E-2,-2.191162109E-2,9.809310913E0,9.809826199E0
3.042491246E0,-7.060241699E-2,-5.157470703E-3,9.834457397E0,9.834712177E0
3.047465612E0,-8.256530762E-2,-1.832580566E-2,9.827270508E0,9.827634430E0
3.052470494E0,-1.089019775E-1,-2.789306641E-2,9.822479248E0,9.823122530E0
3.057444860E0,-1.005249023E-1,-2.191162109E-2,9.834457397E0,9.834995561E0
3.062449742E0,-8.016967773E-2,3.234863281E-3,9.814102173E0,9.814430147E0
3.067424108E0,-1.029205322E-1,-2.070617676E-2,9.816497803E0,9.817059157E0
3.072398473E0,-8.496093750E-2,-3.952026367E-3,9.838043213E0,9.838410859E0
3.077403356E0,-1.005249023E-1,3.234863281E-3,9.832061768E0,9.832576179E0
3.082377721E0,-1.232757568E-1,-3.507995605E-2,9.785369873E0,9.786209229E0
3.087352086E0,-9.573364258E-2,-2.070617676E-2,9.827270508E0,9.827758611E0
3.092326451E0,-9.094238281E-2,-1.353454590E-2,9.827270508E0,9.827700613E0
3.097300817E0,-1.041107178E-1,-1.593017578E-2,9.805725098E0,9.806290711E0
3.102275182E0,-9.573364258E-2,-1.712036133E-2,9.827270508E0,9.827751710E0
3.107280065E0,-9.693908691E-2,-1.951599121E-2,9.800933838E0,9.801432658E0
3.112254430E0,-9.573364258E-2,-1.951599121E-2,9.781784058E0,9.782271983E0
3.117228795E0,-6.700134277E-2,-5.157470703E-3,9.846420288E0,9.846649596E0
3.122203160E0,-9.931945801E-2,-1.712036133E-2,9.835647583E0,9.836163929E0
3.127208043E0,-8.496093750E-2,-2.670288086E-2,9.799743652E0,9.800148318E0
3.132182408E0,-7.658386230E-2,-3.028869629E-2,9.811706543E0,9.812052170E0
