"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.529684343E0,2.041625977E-2,-1.815795898E-2,-3.968811035E-2,4.818382758E-2
1.534689225E0,2.255249023E-2,-1.123046875E-2,-3.915405273E-2,4.655940388E-2
1.539663591E0,2.308654785E-2,-5.905151367E-3,-3.968811035E-2,4.629260856E-2
1.544668474E0,2.308654785E-2,3.158569336E-3,-4.234313965E-2,4.833121897E-2
1.549642839E0,1.989746094E-2,1.008605957E-2,-4.608154297E-2,5.119713031E-2
1.554678239E0,2.148437500E-2,1.380920410E-2,-4.661560059E-2,5.315342609E-2
1.559652604E0,2.095031738E-2,1.434326172E-2,-4.873657227E-2,5.495360253E-2
1.564657487E0,2.041625977E-2,1.380920410E-2,-4.980468750E-2,5.556999800E-2
1.569631852E0,1.669311523E-2,1.113891602E-2,-4.927062988E-2,5.320085070E-2
1.574636735E0,1.403808594E-2,1.113891602E-2,-4.766845703E-2,5.092568215E-2
1.579641618E0,9.765625000E-3,7.415771484E-3,-4.661560059E-2,4.820140368E-2
1.584646501E0,1.251220703E-3,-5.798339844E-4,-4.608154297E-2,4.610217308E-2
1.589620866E0,-4.608154297E-3,-1.123046875E-2,-4.608154297E-2,4.765361599E-2
1.594625749E0,-6.744384766E-3,-1.867675781E-2,-4.714965820E-2,5.116051482E-2
1.599630632E0,-6.744384766E-3,-2.453613281E-2,-4.554748535E-2,5.217357531E-2
1.604635515E0,-4.074096680E-3,-2.774047852E-2,-4.234313965E-2,5.078458317E-2
1.609609880E0,-4.608154297E-3,-2.880859375E-2,-4.129028320E-2,5.055746875E-2
1.614614763E0,-3.540039062E-3,-2.188110352E-2,-4.022216797E-2,4.592534555E-2
1.619589128E0,-2.487182617E-3,-1.708984375E-2,-3.968811035E-2,4.328273259E-2
1.624594011E0,-3.005981445E-3,-1.388549805E-2,-4.180908203E-2,4.415701893E-2
1.629598893E0,-3.540039062E-3,-9.628295898E-3,-4.234313965E-2,4.356807815E-2
1.634603776E0,-2.487182617E-3,-3.768920898E-3,-4.341125488E-2,4.364547964E-2
1.639608659E0,-5.142211914E-3,-3.768920898E-3,-4.554748535E-2,4.599152672E-2
1.644613542E0,-6.744384766E-3,-4.837036133E-3,-4.447937012E-2,4.524707737E-2
1.649587907E0,-3.540039062E-3,-3.234863281E-3,-4.129028320E-2,4.156782053E-2
1.654592790E0,-1.419067383E-3,-5.798339844E-4,-4.129028320E-2,4.131872997E-2
1.659567155E0,1.831054688E-4,2.624511719E-3,-4.075622559E-2,4.084105182E-2
1.664572038E0,2.853393555E-3,6.347656250E-3,-3.861999512E-2,3.924205165E-2
1.669576921E0,3.906250000E-3,9.552001953E-3,-3.755187988E-2,3.894410370E-2
1.674581804E0,3.906250000E-3,8.483886719E-3,-3.968811035E-2,4.077230955E-2
1.679556169E0,3.372192383E-3,6.881713867E-3,-4.129028320E-2,4.199544206E-2
1.684561052E0,7.171630859E-4,5.813598633E-3,-4.287719727E-2,4.327546993E-2
1.689565934E0,-3.005981445E-3,6.881713867E-3,-4.022216797E-2,4.091719328E-2
1.694570817E0,-4.074096680E-3,5.813598633E-3,-3.968811035E-2,4.031801454E-2
1.699545183E0,-5.676269531E-3,1.022338867E-3,-4.129028320E-2,4.169115853E-2
1.704550065E0,-7.812500000E-3,-4.302978516E-3,-3.755187988E-2,3.859656025E-2
1.709554948E0,-1.260375977E-2,-9.094238281E-3,-3.808593750E-2,4.113512569E-2
1.714559831E0,-1.579284668E-2,-1.441955566E-2,-4.022216797E-2,4.555392835E-2
1.719534196E0,-2.005004883E-2,-1.602172852E-2,-4.234313965E-2,4.951405576E-2
1.724539079E0,-2.218627930E-2,-1.974487305E-2,-4.608154297E-2,5.482334907E-2
1.729513444E0,-2.697753906E-2,-2.294921875E-2,-4.873657227E-2,6.024705579E-2
1.734518327E0,-2.751159668E-2,-2.348327637E-2,-4.873657227E-2,6.069271535E-2
1.739523210E0,-2.804565430E-2,-2.667236328E-2,-4.554748535E-2,5.977078810E-2
1.744528093E0,-2.697753906E-2,-2.667236328E-2,-4.287719727E-2,5.725082202E-2
1.749502458E0,-2.218627930E-2,-2.507019043E-2,-4.234313965E-2,5.397857827E-2
1.754507341E0,-1.953125000E-2,-2.081298828E-2,-4.129028320E-2,5.019499671E-2
1.759512224E0,-1.313781738E-2,-1.815795898E-2,-4.341125488E-2,4.885540677E-2
1.764517106E0,-5.142211914E-3,-1.602172852E-2,-4.394531250E-2,4.705665329E-2
1.769491472E0,2.319335938E-3,-1.123046875E-2,-4.501342773E-2,4.645117247E-2
1.774496354E0,8.712768555E-3,-8.026123047E-3,-4.447937012E-2,4.602983112E-2
1.779501237E0,1.350402832E-2,-6.439208984E-3,-4.447937012E-2,4.692799334E-2
1.784506120E0,1.562500000E-2,-5.371093750E-3,-4.394531250E-2,4.694869289E-2
1.789480485E0,1.722717285E-2,-5.905151367E-3,-4.341125488E-2,4.707635657E-2
1.794485368E0,1.882934570E-2,-7.492065430E-3,-4.341125488E-2,4.790837458E-2
1.799459733E0,1.776123047E-2,-7.492065430E-3,-4.341125488E-2,4.749873054E-2
1.804464616E0,1.722717285E-2,-1.069641113E-2,-4.608154297E-2,5.034577736E-2
1.809469499E0,1.083374023E-2,-1.176452637E-2,-4.714965820E-2,4.978819415E-2
1.814474382E0,-3.509521484E-4,-8.026123047E-3,-4.501342773E-2,4.572472520E-2
1.819448747E0,-7.278442383E-3,-2.700805664E-3,-4.341125488E-2,4.409996741E-2
1.824453630E0,-1.367187500E-2,-2.700805664E-3,-4.287719727E-2,4.508512574E-2
1.829458513E0,-1.579284668E-2,-3.768920898E-3,-4.394531250E-2,4.684879146E-2
1.834463395E0,-1.632690430E-2,-5.905151367E-3,-4.287719727E-2,4.625897385E-2
1.839437761E0,-1.046752930E-2,-6.958007812E-3,-4.394531250E-2,4.570747787E-2
1.844442643E0,-1.953125000E-3,-5.905151367E-3,-4.447937012E-2,4.491213506E-2
1.849447526E0,7.644653320E-3,-5.371093750E-3,-4.287719727E-2,4.388329315E-2
1.854452409E0,1.722717285E-2,-1.113891602E-3,-4.129028320E-2,4.475381242E-2
1.859426774E0,2.362060547E-2,2.090454102E-3,-4.180908203E-2,4.806560456E-2
1.864431657E0,2.787780762E-2,6.881713867E-3,-4.287719727E-2,5.160411019E-2
1.869406022E0,3.001403809E-2,9.017944336E-3,-4.075622559E-2,5.141240829E-2
1.874410905E0,2.575683594E-2,6.881713867E-3,-3.915405273E-2,4.736889727E-2
1.879415788E0,2.415466309E-2,1.556396484E-3,-3.968811035E-2,4.648673168E-2
1.884420671E0,2.095031738E-2,-4.837036133E-3,-4.234313965E-2,4.748951666E-2
1.889395036E0,1.882934570E-2,-1.335144043E-2,-4.287719727E-2,4.869557748E-2
1.894399919E0,1.722717285E-2,-2.294921875E-2,-4.447937012E-2,5.293256551E-2
1.899404802E0,1.136779785E-2,-3.146362305E-2,-4.234313965E-2,5.396413511E-2
1.904409684E0,4.440307617E-3,-3.466796875E-2,-4.129028320E-2,5.409687492E-2
1.909414567E0,1.831054688E-4,-3.199768066E-2,-3.861999512E-2,5.015365508E-2
1.914388933E0,-1.953125000E-3,-3.146362305E-2,-3.861999512E-2,4.985256558E-2
1.919393815E0,1.831054688E-4,-2.667236328E-2,-3.861999512E-2,4.693562094E-2
1.924398698E0,3.372192383E-3,-1.974487305E-2,-3.808593750E-2,4.303220106E-2
1.929373063E0,7.110595703E-3,-1.016235352E-2,-3.808593750E-2,4.005462065E-2
1.934377946E0,9.231567383E-3,-4.837036133E-3,-3.968811035E-2,4.103370393E-2
1.939352311E0,1.243591309E-2,3.158569336E-3,-4.075622559E-2,4.272819232E-2
1.944357194E0,1.350402832E-2,7.949829102E-3,-3.861999512E-2,4.167808281E-2
1.949362077E0,1.509094238E-2,1.113891602E-2,-3.648376465E-2,4.102288477E-2
1.954366960E0,1.350402832E-2,1.274108887E-2,-3.329467773E-2,3.812124987E-2
1.959371843E0,1.509094238E-2,1.274108887E-2,-3.329467773E-2,3.871185158E-2
1.964376725E0,1.509094238E-2,9.552001953E-3,-3.329467773E-2,3.778244101E-2
1.969351091E0,1.776123047E-2,2.624511719E-3,-3.329467773E-2,3.782703973E-2
1.974355974E0,1.989746094E-2,-4.837036133E-3,-3.382873535E-2,3.954351029E-2
1.979360856E0,2.362060547E-2,-6.958007812E-3,-3.329467773E-2,4.141113909E-2
1.984365739E0,2.841186523E-2,-6.439208984E-3,-3.436279297E-2,4.504996159E-2
1.989340104E0,2.787780762E-2,-6.958007812E-3,-3.382873535E-2,4.438433694E-2
1.994344987E0,2.947998047E-2,-5.905151367E-3,-3.382873535E-2,4.525840692E-2
1.999319352E0,2.575683594E-2,-6.439208984E-3,-3.489685059E-2,4.384824045E-2
2.004324235E0,1.615905762E-2,-3.234863281E-3,-3.861999512E-2,4.198908794E-2
2.009298600E0,7.644653320E-3,-2.166748047E-3,-4.075622559E-2,4.152355290E-2
2.014303483E0,-3.509521484E-4,-1.632690430E-3,-4.447937012E-2,4.451070895E-2
2.019308366E0,-5.142211914E-3,-2.700805664E-3,-4.501342773E-2,4.538662106E-2
2.024313249E0,-9.933471680E-3,-6.439208984E-3,-4.394531250E-2,4.551184200E-2
2.029318132E0,-1.260375977E-2,-8.560180664E-3,-4.394531250E-2,4.651152485E-2
2.034323015E0,-1.206970215E-2,-1.016235352E-2,-4.341125488E-2,4.618969787E-2
2.039297380E0,-7.278442383E-3,-1.069641113E-2,-4.075622559E-2,4.276048244E-2
2.044302263E0,-1.953125000E-3,-7.492065430E-3,-3.915405273E-2,3.991222353E-2
2.049276628E0,3.372192383E-3,-2.700805664E-3,-3.861999512E-2,3.886090652E-2
2.054281511E0,9.765625000E-3,3.158569336E-3,-3.915405273E-2,4.047695440E-2
2.059286393E0,1.455688477E-2,7.949829102E-3,-3.808593750E-2,4.154083909E-2
2.064291276E0,1.936340332E-2,1.167297363E-2,-3.915405273E-2,4.521326738E-2
2.069265642E0,1.989746094E-2,1.167297363E-2,-4.129028320E-2,4.729751317E-2
2.074270524E0,1.562500000E-2,1.380920410E-2,-4.075622559E-2,4.578105140E-2
2.079275407E0,8.712768555E-3,1.380920410E-2,-4.129028320E-2,4.440150832E-2
2.084280290E0,4.440307617E-3,1.008605957E-2,-4.075622559E-2,4.221983957E-2
2.089254655E0,7.171630859E-4,6.881713867E-3,-3.968811035E-2,4.028670267E-2
2.094259538E0,7.171630859E-4,5.279541016E-3,-4.022216797E-2,4.057352181E-2
2.099233903E0,2.319335938E-3,-1.113891602E-3,-3.915405273E-2,3.923850047E-2
2.104238786E0,6.576538086E-3,-8.560180664E-3,-4.022216797E-2,4.164553208E-2
2.109213151E0,9.765625000E-3,-1.335144043E-2,-4.234313965E-2,4.545954101E-2
2.114218034E0,9.231567383E-3,-1.867675781E-2,-4.447937012E-2,4.911677397E-2
2.119222917E0,1.136779785E-2,-2.188110352E-2,-4.661560059E-2,5.273541255E-2
2.124227800E0,1.296997070E-2,-2.613830566E-2,-4.766845703E-2,5.589018661E-2
2.129202165E0,1.455688477E-2,-3.306579590E-2,-4.661560059E-2,5.897680875E-2
2.134207048E0,1.083374023E-2,-3.146362305E-2,-4.341125488E-2,5.469795749E-2
2.139211931E0,7.110595703E-3,-2.720642090E-2,-4.234313965E-2,5.083002444E-2
2.144216813E0,5.508422852E-3,-2.027893066E-2,-3.968811035E-2,4.490794868E-2
2.149191179E0,4.440307617E-3,-9.094238281E-3,-3.915405273E-2,4.044083762E-2
2.154196061E0,1.251220703E-3,1.556396484E-3,-4.180908203E-2,4.185674693E-2
2.159200944E0,-3.509521484E-4,7.949829102E-3,-4.287719727E-2,4.360936821E-2
2.164205827E0,7.171630859E-4,1.220703125E-2,-4.501342773E-2,4.664477046E-2
2.169180192E0,3.372192383E-3,1.327514648E-2,-4.661560059E-2,4.858616484E-2
2.174185075E0,7.171630859E-4,6.881713867E-3,-4.766845703E-2,4.816797800E-2
2.179189958E0,7.171630859E-4,3.692626953E-3,-4.661560059E-2,4.676712558E-2
2.184194841E0,7.171630859E-4,-2.166748047E-3,-4.447937012E-2,4.453788821E-2
2.189169206E0,2.853393555E-3,-9.094238281E-3,-4.394531250E-2,4.496707146E-2
2.194174089E0,1.785278320E-3,-1.548767090E-2,-4.287719727E-2,4.562355986E-2
2.199178972E0,-3.509521484E-4,-1.867675781E-2,-4.287719727E-2,4.676963219E-2
2.204183854E0,7.171630859E-4,-2.081298828E-2,-4.394531250E-2,4.863008631E-2
2.209158220E0,7.171630859E-4,-2.401733398E-2,-4.341125488E-2,4.961737302E-2
2.214163102E0,1.831054688E-4,-2.507019043E-2,-4.554748535E-2,5.199155121E-2
2.219137468E0,7.171630859E-4,-1.974487305E-2,-4.554748535E-2,4.964824021E-2
2.224142350E0,-3.509521484E-4,-1.069641113E-2,-4.501342773E-2,4.626818621E-2
2.229147233E0,-3.509521484E-4,4.882812500E-4,-4.501342773E-2,4.501744398E-2
2.234152116E0,-3.509521484E-4,1.113891602E-2,-4.661560059E-2,4.792924822E-2
2.239126481E0,-3.509521484E-4,2.127075195E-2,-4.234313965E-2,4.738680757E-2
2.244131364E0,4.440307617E-3,2.764892578E-2,-4.129028320E-2,4.989054936E-2
2.249105729E0,7.110595703E-3,2.871704102E-2,-4.129028320E-2,5.079484721E-2
2.254110612E0,7.644653320E-3,2.339172363E-2,-4.447937012E-2,5.083333380E-2
2.259115495E0,1.136779785E-2,1.860046387E-2,-4.608154297E-2,5.097757043E-2
2.264120378E0,1.243591309E-2,1.113891602E-2,-4.608154297E-2,4.901261049E-2
2.269094743E0,1.296997070E-2,4.226684570E-3,-4.661560059E-2,4.857055919E-2
2.274099626E0,1.296997070E-2,-5.798339844E-4,-4.766845703E-2,4.940483927E-2
2.279104509E0,1.296997070E-2,-1.113891602E-3,-4.608154297E-2,4.788496107E-2
2.284109392E0,1.083374023E-2,-5.905151367E-3,-4.341125488E-2,4.513067461E-2
2.289083757E0,1.083374023E-2,-1.016235352E-2,-4.341125488E-2,4.588224501E-2
2.294088640E0,1.083374023E-2,-1.176452637E-2,-4.234313965E-2,4.526273836E-2
2.299093522E0,9.765625000E-3,-8.560180664E-3,-4.394531250E-2,4.582395242E-2
2.304098405E0,1.029968262E-2,-3.768920898E-3,-4.341125488E-2,4.477527529E-2
2.309072770E0,9.765625000E-3,-6.958007812E-3,-4.129028320E-2,4.299614856E-2
2.314077653E0,1.136779785E-2,-5.905151367E-3,-4.234313965E-2,4.423843483E-2
2.319052018E0,1.296997070E-2,-4.837036133E-3,-4.341125488E-2,4.556483413E-2
2.324056901E0,1.350402832E-2,-6.958007812E-3,-4.608154297E-2,4.852093626E-2
2.329061784E0,1.722717285E-2,-9.094238281E-3,-4.501342773E-2,4.904782697E-2
2.334066667E0,1.829528809E-2,-9.628295898E-3,-4.180908203E-2,4.664140852E-2
2.339041032E0,1.669311523E-2,-9.628295898E-3,-4.075622559E-2,4.508252546E-2
2.344045915E0,1.509094238E-2,-1.441955566E-2,-4.287719727E-2,4.768767318E-2
2.349050798E0,1.083374023E-2,-1.495361328E-2,-4.287719727E-2,4.668441413E-2
2.354055681E0,8.712768555E-3,-1.495361328E-2,-4.501342773E-2,4.822583916E-2
2.359030046E0,5.508422852E-3,-1.548767090E-2,-4.714965820E-2,4.993296447E-2
2.364034929E0,1.785278320E-3,-1.548767090E-2,-4.714965820E-2,4.966030041E-2
2.369039811E0,-8.850097656E-4,-9.628295898E-3,-4.766845703E-2,4.863917269E-2
2.374044694E0,-3.005981445E-3,1.022338867E-3,-4.661560059E-2,4.672360559E-2
2.379019059E0,-5.142211914E-3,8.483886719E-3,-4.608154297E-2,4.713732364E-2
2.384023942E0,-4.074096680E-3,1.593017578E-2,-4.608154297E-2,4.892726609E-2
2.388998308E0,-3.540039062E-3,2.127075195E-2,-4.341125488E-2,4.847178371E-2
2.394003190E0,1.251220703E-3,2.764892578E-2,-4.180908203E-2,5.014008367E-2
2.399008073E0,8.712768555E-3,3.085327148E-2,-4.129028320E-2,5.227546446E-2
2.404012956E0,1.776123047E-2,2.764892578E-2,-4.180908203E-2,5.317822623E-2
2.408987321E0,1.829528809E-2,2.285766602E-2,-4.180908203E-2,5.104105996E-2
2.413992204E0,2.148437500E-2,2.285766602E-2,-4.075622559E-2,5.143074167E-2
2.418997087E0,2.041625977E-2,2.178955078E-2,-3.755187988E-2,4.797657625E-2
2.424001970E0,1.296997070E-2,1.541137695E-2,-3.701782227E-2,4.214320639E-2
2.428976335E0,1.296997070E-2,1.008605957E-2,-3.543090820E-2,3.905506361E-2
2.433981218E0,9.765625000E-3,5.813598633E-3,-3.543090820E-2,3.720906633E-2
2.438986100E0,5.508422852E-3,3.158569336E-3,-3.382873535E-2,3.441950927E-2
2.443990983E0,3.372192383E-3,-2.700805664E-3,-3.436279297E-2,3.463333038E-2
2.448965349E0,1.251220703E-3,-3.234863281E-3,-3.382873535E-2,3.400607636E-2
2.453970231E0,-1.419067383E-3,-5.798339844E-4,-3.062438965E-2,3.066273310E-2
2.458944597E0,-4.608154297E-3,1.022338867E-3,-3.062438965E-2,3.098602111E-2
2.463949479E0,-4.608154297E-3,2.624511719E-3,-3.222656250E-2,3.265998283E-2
2.468954362E0,-6.744384766E-3,3.158569336E-3,-3.594970703E-2,3.671300480E-2
2.473959245E0,-6.744384766E-3,4.882812500E-4,-3.701782227E-2,3.763036420E-2
2.478964128E0,-7.812500000E-3,-4.837036133E-3,-3.915405273E-2,4.021780601E-2
2.483969011E0,-1.046752930E-2,-8.560180664E-3,-3.915405273E-2,4.142325082E-2
2.488943376E0,-1.206970215E-2,-8.026123047E-3,-3.489685059E-2,3.778738602E-2
2.493948259E0,-1.419067383E-2,-1.335144043E-2,-3.222656250E-2,3.765883052E-2
2.498922624E0,-1.472473145E-2,-1.815795898E-2,-3.222656250E-2,3.981306973E-2
2.503927507E0,-1.367187500E-2,-2.241516113E-2,-3.010559082E-2,3.994629161E-2
2.508932390E0,-9.933471680E-3,-2.188110352E-2,-3.062438965E-2,3.892698026E-2
2.513937272E0,-5.676269531E-3,-2.188110352E-2,-3.010559082E-2,3.764770014E-2
2.518911638E0,1.831054688E-4,-1.974487305E-2,-3.169250488E-2,3.734043927E-2
2.523916520E0,6.042480469E-3,-1.602172852E-2,-3.276062012E-2,3.696573529E-2
2.528890886E0,1.029968262E-2,-1.069641113E-2,-3.436279297E-2,3.743391796E-2
2.533895768E0,1.296997070E-2,-6.958007812E-3,-3.489685059E-2,3.787379297E-2
2.538900651E0,1.722717285E-2,-7.492065430E-3,-3.329467773E-2,3.822881236E-2
2.543905534E0,1.722717285E-2,-7.492065430E-3,-3.382873535E-2,3.869482994E-2
2.548879899E0,1.455688477E-2,-7.492065430E-3,-3.543090820E-2,3.903054182E-2
2.553884782E0,1.296997070E-2,-5.905151367E-3,-3.594970703E-2,3.867133807E-2
2.558889665E0,1.296997070E-2,-4.302978516E-3,-3.701782227E-2,3.945953534E-2
2.563894548E0,1.029968262E-2,-4.577636719E-5,-3.489685059E-2,3.638510325E-2
2.568868913E0,5.508422852E-3,2.624511719E-3,-3.436279297E-2,3.490031984E-2
2.573873796E0,1.251220703E-3,2.624511719E-3,-3.594970703E-2,3.606709096E-2
2.578878679E0,-1.953125000E-3,1.022338867E-3,-3.755187988E-2,3.761653302E-2
2.583883561E0,-2.487182617E-3,-6.439208984E-3,-4.075622559E-2,4.133665944E-2
2.588857927E0,-1.953125000E-3,-1.069641113E-2,-4.129028320E-2,4.269795540E-2
2.593862809E0,1.251220703E-3,-1.176452637E-2,-4.129028320E-2,4.295179997E-2
2.598867692E0,6.576538086E-3,-1.548767090E-2,-4.287719727E-2,4.606053461E-2
2.603872575E0,1.029968262E-2,-1.762390137E-2,-4.341125488E-2,4.797105807E-2
2.608846940E0,1.350402832E-2,-1.388549805E-2,-4.180908203E-2,4.607781654E-2
2.613851823E0,1.562500000E-2,-1.069641113E-2,-4.180908203E-2,4.589720227E-2
2.618826188E0,1.509094238E-2,-5.371093750E-3,-4.180908203E-2,4.477258682E-2
2.623831071E0,1.509094238E-2,3.158569336E-3,-4.180908203E-2,4.456133349E-2
2.628835954E0,1.350402832E-2,1.060485840E-2,-4.394531250E-2,4.718063473E-2
2.633840837E0,1.190185547E-2,1.220703125E-2,-4.661560059E-2,4.963547112E-2
2.638815202E0,4.974365234E-3,1.380920410E-2,-4.980468750E-2,5.192249343E-2
2.643820085E0,-1.419067383E-3,1.113891602E-2,-5.194091797E-2,5.314083328E-2
2.648824968E0,-7.278442383E-3,4.226684570E-3,-5.300903320E-2,5.367306761E-2
2.653829850E0,-1.260375977E-2,-3.234863281E-3,-5.352783203E-2,5.508673073E-2
2.658804216E0,-1.472473145E-2,-1.176452637E-2,-5.300903320E-2,5.625992711E-2
2.663809099E0,-1.472473145E-2,-1.708984375E-2,-5.406188965E-2,5.857959020E-2
2.668813981E0,-8.865356445E-3,-2.188110352E-2,-5.566406250E-2,6.046375021E-2
2.673818864E0,-3.540039062E-3,-2.507019043E-2,-5.673217773E-2,6.212556893E-2
2.678793229E0,1.251220703E-3,-2.081298828E-2,-5.406188965E-2,5.794336845E-2
2.683798112E0,9.765625000E-3,-1.548767090E-2,-5.459594727E-2,5.758431070E-2
2.688802995E0,1.190185547E-2,-1.016235352E-2,-5.459594727E-2,5.679476253E-2
2.693807878E0,1.403808594E-2,-7.492065430E-3,-5.459594727E-2,5.686753344E-2
2.698782243E0,1.455688477E-2,-7.492065430E-3,-5.673217773E-2,5.904721779E-2
2.703787126E0,1.190185547E-2,-9.628295898E-3,-5.726623535E-2,5.927714532E-2
2.708761491E0,8.712768555E-3,-1.176452637E-2,-5.726623535E-2,5.910785166E-2
2.713766374E0,5.508422852E-3,-1.069641113E-2,-5.566406250E-2,5.694948452E-2
2.718771257E0,1.785278320E-3,-1.495361328E-2,-5.140686035E-2,5.356736936E-2
2.723776140E0,-8.850097656E-4,-1.602172852E-2,-5.033874512E-2,5.283434761E-2
2.728750505E0,7.171630859E-4,-1.921081543E-2,-5.087280273E-2,5.438392971E-2
2.733755388E0,1.785278320E-3,-2.188110352E-2,-5.140686035E-2,5.589843648E-2
2.738729753E0,3.906250000E-3,-2.081298828E-2,-5.087280273E-2,5.510427686E-2
2.743734636E0,8.178710938E-3,-1.655578613E-2,-4.820251465E-2,5.161848298E-2
2.748739518E0,1.029968262E-2,-1.069641113E-2,-4.873657227E-2,5.094850488E-2
2.753744401E0,1.350402832E-2,-1.632690430E-3,-4.927062988E-2,5.111378902E-2
2.758718767E0,1.882934570E-2,2.624511719E-3,-4.766845703E-2,5.131972444E-2
2.763723649E0,2.148437500E-2,4.226684570E-3,-4.714965820E-2,5.198589713E-2
2.768728532E0,2.680969238E-2,7.415771484E-3,-4.608154297E-2,5.382621921E-2
2.773733415E0,3.160095215E-2,4.226684570E-3,-4.554748535E-2,5.559728825E-2
2.778707780E0,3.587341309E-2,-3.768920898E-3,-4.554748535E-2,5.810060200E-2
2.783712663E0,3.427124023E-2,-8.560180664E-3,-4.554748535E-2,5.763998631E-2
2.788717546E0,3.001403809E-2,-9.094238281E-3,-4.554748535E-2,5.530028096E-2
2.793722429E0,2.362060547E-2,-8.560180664E-3,-4.766845703E-2,5.388405600E-2
2.798696794E0,1.455688477E-2,-1.016235352E-2,-4.927062988E-2,5.237147403E-2
2.803701677E0,6.042480469E-3,-1.335144043E-2,-4.873657227E-2,5.089229812E-2
2.808676042E0,1.785278320E-3,-1.229858398E-2,-4.661560059E-2,4.824372088E-2
2.813680925E0,-6.210327148E-3,-1.176452637E-2,-4.501342773E-2,4.693805407E-2
2.818685808E0,-9.399414062E-3,-1.176452637E-2,-4.501342773E-2,4.746537413E-2
2.823690690E0,-1.046752930E-2,-8.026123047E-3,-4.554748535E-2,4.741899664E-2
2.828695573E0,-9.933471680E-3,-2.700805664E-3,-4.394531250E-2,4.513489450E-2
2.833700456E0,-5.676269531E-3,4.745483398E-3,-3.968811035E-2,4.037184355E-2
2.838674821E0,1.785278320E-3,1.060485840E-2,-3.861999512E-2,4.008932854E-2
2.843679704E0,1.083374023E-2,1.434326172E-2,-3.436279297E-2,3.878015762E-2
2.848654069E0,1.669311523E-2,1.806640625E-2,-3.276062012E-2,4.096722301E-2
2.853658952E0,1.936340332E-2,2.285766602E-2,-3.276062012E-2,4.439225737E-2
2.858663835E0,1.829528809E-2,2.925109863E-2,-3.382873535E-2,4.831901978E-2
2.863668718E0,1.509094238E-2,3.564453125E-2,-3.382873535E-2,5.140673580E-2
2.868643083E0,1.403808594E-2,3.511047363E-2,-3.489685059E-2,5.145486757E-2
2.873647966E0,1.403808594E-2,2.925109863E-2,-3.755187988E-2,4.962699176E-2
2.878622331E0,1.190185547E-2,2.445983887E-2,-3.915405273E-2,4.767575617E-2
2.883627214E0,1.136779785E-2,1.806640625E-2,-3.543090820E-2,4.136388665E-2
2.888632097E0,1.350402832E-2,1.008605957E-2,-3.543090820E-2,3.923565514E-2
2.893636979E0,1.083374023E-2,5.813598633E-3,-3.382873535E-2,3.599376602E-2
2.898611345E0,9.231567383E-3,-5.798339844E-4,-3.329467773E-2,3.455565958E-2
2.903616227E0,8.712768555E-3,-5.371093750E-3,-3.382873535E-2,3.534323584E-2
2.908621110E0,5.508422852E-3,-6.958007812E-3,-3.276062012E-2,3.394134390E-2
2.913625993E0,4.974365234E-3,-1.069641113E-2,-3.115844727E-2,3.331675789E-2
2.918600358E0,3.906250000E-3,-1.281738281E-2,-3.222656250E-2,3.490122379E-2
2.923605241E0,2.319335938E-3,-1.229858398E-2,-3.222656250E-2,3.457145958E-2
2.928610124E0,7.171630859E-4,-1.655578613E-2,-3.489685059E-2,3.863157463E-2
2.933615007E0,-1.419067383E-3,-1.708984375E-2,-3.594970703E-2,3.983036464E-2
2.938589372E0,-2.487182617E-3,-2.401733398E-2,-3.489685059E-2,4.243593512E-2
2.943594255E0,-4.074096680E-3,-2.774047852E-2,-3.594970703E-2,4.559072107E-2
2.948599138E0,-5.676269531E-3,-2.667236328E-2,-3.915405273E-2,4.771451398E-2
2.953604020E0,-5.142211914E-3,-2.348327637E-2,-4.129028320E-2,4.777859457E-2
2.958578386E0,-3.005981445E-3,-2.613830566E-2,-4.234313965E-2,4.985166419E-2
2.963583268E0,1.831054688E-4,-2.613830566E-2,-4.287719727E-2,5.021651716E-2
2.968588151E0,4.440307617E-3,-1.974487305E-2,-3.915405273E-2,4.407511984E-2
2.973593034E0,8.178710938E-3,-1.921081543E-2,-4.022216797E-2,4.531853416E-2
2.978567399E0,1.296997070E-2,-1.655578613E-2,-4.075622559E-2,4.586266585E-2
2.983572282E0,1.989746094E-2,-8.560180664E-3,-4.022216797E-2,4.568378751E-2
